target_sat_id,attack_sat_id,pair_selection_group,original_risk_class,original_current_accept_fraction,original_raw_geo_rmse,original_direction_sensitivity,original_tolerance_budget_absorption,old_geometry_count,selection_reason,physical_pair_id,pass_id,pass_source_type,pass_index_within_pair_source,pass_date,tle_epoch_target,tle_epoch_attack,pass_start_time,pass_end_time,max_elevation_deg,azimuth_start_deg,azimuth_end_deg,azimuth_direction,pass_duration_s,scan_step_s,target_propagation_ok,attack_propagation_ok,meets_elevation_condition,full_60s_service_segment_count,service_segment_reusable,calibration_reusable,valid_for_formal_pass_candidate,pass_midpoint_time,target_tle_epoch,attacker_tle_epoch,target_tle_age_hours,attacker_tle_age_hours,max_tle_age_hours,epoch_difference_hours,is_selected,pass_selection_rank,tle_age_relaxation_level,pass_selection_reason,geometry_condition_id,observation_realization_id,bk_mode,service_area_id,service_segment_index,service_segment_start,service_segment_end,C_lat,C_lon,S_lat,S_lon,distance_km,actual_distance_km,direction_deg,direction_selection_role,realization_index,master_seed,environment_seed,noise_seed,calibration_seed,b_env,k_env,sigma_hz,noise_hash,raw_geo_rmse_hz,raw_geo_max_abs_hz,unbounded_geometry_b_hat_hz,unbounded_geometry_k_hat_hz_per_s,unbounded_geometry_post_rmse_hz,unbounded_geometry_absorption_ratio,actual_direction_post_projection_sensitivity_hz_per_km,weakest_direction_sensitivity_hz_per_km,strongest_direction_sensitivity_hz_per_km,anisotropy_ratio,weakest_direction_deg,finite_difference_max_relative_change_0p5_1_2km,geometry_tolerance_budget_absorption_ratio,geometry_tolerance_budget_boundary_hit,formal_score_value,formal_score_threshold,formal_b_hat_hz,formal_b_center_hz,formal_b_threshold_hz,formal_k_hat_hz_per_s,formal_k_center_hz_per_s,formal_k_threshold_hz_per_s,score_gate_margin,b_gate_margin,k_gate_margin,score_gate_pass,b_gate_pass,k_gate_pass,coverage_gate_pass,quality_gate_pass,final_decision,accept_flag,primary_reject_gate,point_count,T_service_s,evaluation_scope,doppler_reference_mode,verification_strategy,observation_vector_hash
44714,47749,k_boundary_sensitive,deep_reject|k_boundary_sensitive,0.3,55.438610569439675,0.788875281074136,0.998731164310406,3,原固定几何含k_boundary_sensitive；兼顾目标/来源多样性、原接受比例、raw geometry和容忍吸收,44714->47749,same_tle_44714_20260311T034020Z,same_tle_different_pass,7,2026-03-11,2026-03-10T16:27:18Z,2026-03-10T16:55:21Z,2026-03-11T03:40:20Z,2026-03-11T03:47:25Z,50.86323314329595,229.6265466817057,77.84866118505526,decreasing,425.0,5.0,True,True,True,7,True,True,True,2026-03-11T03:43:52Z,2026-03-10T16:27:18Z,2026-03-10T16:55:21Z,11.276111111111112,10.80861111111111,11.276111111111112,0.4675,True,1.0,within_48h,按预声明TLE-age层级合格；贪心增加绝对时间、最大仰角、方位角和轨迹方向多样性,geometry_08a131a3f620c3307c3ec268,observation_99ab25030e08ac8198c32fe9,no_bk,same_tle_44714_20260311T034020Z_segment_3,3,2026-03-11T03:43:20Z,2026-03-11T03:44:19Z,48.531264378779476,4.751246225171389,48.51536399585835,4.775245965039535,2.5,2.499999999999143,135.0,lowest_sensitivity,0,20260713,434779751697676517,8535825517255874508,12321357159833444062,3450.0156575835945,-0.7151563040629128,30.485083197151592,f4cd1feaebd3551f078113a76056faab1ef3dea68c87aae40269c310dcf6e6ea,363.4127755796207,463.40296363830566,-353.4746822039287,4.837841410582581,10.248513725932717,0.999204717560533,4.050909287595961,0.09212574759576837,12.447538816933504,135.11465732198042,153.98758786677092,0.0008406373207766645,0.9506484080506261,True,3101.9764444498105,32.48809638239827,0.0,3499.7878569402737,inf,0.0,-0.7230450726667697,inf,-3069.488348067412,inf,inf,False,True,True,True,True,REJECT,False,score,60,60.0,segment_local,fixed_site_segment_center,single-window,15b97e1269783963830e46487023851ba66314951f0dff084da3942469e6626b
44714,47749,k_boundary_sensitive,deep_reject|k_boundary_sensitive,0.3,55.438610569439675,0.788875281074136,0.998731164310406,3,原固定几何含k_boundary_sensitive；兼顾目标/来源多样性、原接受比例、raw geometry和容忍吸收,44714->47749,same_tle_44714_20260311T034020Z,same_tle_different_pass,7,2026-03-11,2026-03-10T16:27:18Z,2026-03-10T16:55:21Z,2026-03-11T03:40:20Z,2026-03-11T03:47:25Z,50.86323314329595,229.6265466817057,77.84866118505526,decreasing,425.0,5.0,True,True,True,7,True,True,True,2026-03-11T03:43:52Z,2026-03-10T16:27:18Z,2026-03-10T16:55:21Z,11.276111111111112,10.80861111111111,11.276111111111112,0.4675,True,1.0,within_48h,按预声明TLE-age层级合格；贪心增加绝对时间、最大仰角、方位角和轨迹方向多样性,geometry_08a131a3f620c3307c3ec268,observation_99ab25030e08ac8198c32fe9,current_bk,same_tle_44714_20260311T034020Z_segment_3,3,2026-03-11T03:43:20Z,2026-03-11T03:44:19Z,48.531264378779476,4.751246225171389,48.51536399585835,4.775245965039535,2.5,2.499999999999143,135.0,lowest_sensitivity,0,20260713,434779751697676517,8535825517255874508,12321357159833444062,3450.0156575835945,-0.7151563040629128,30.485083197151592,f4cd1feaebd3551f078113a76056faab1ef3dea68c87aae40269c310dcf6e6ea,363.4127755796207,463.40296363830566,-353.4746822039287,4.837841410582581,10.248513725932717,0.999204717560533,4.050909287595961,0.09212574759576837,12.447538816933504,135.11465732198042,153.98758786677092,0.0008406373207766645,0.9506484080506261,True,31.818019812399612,32.48809638239827,3101.030054092408,3499.7878569402737,316.49734111106204,4.024685906476187,-0.7230450726667697,0.7362750894222484,0.6700765699986562,-82.26046173680356,-4.011455889720708,True,False,False,True,True,REJECT,False,multiple,60,60.0,segment_local,fixed_site_segment_center,single-window,15b97e1269783963830e46487023851ba66314951f0dff084da3942469e6626b
44714,47749,k_boundary_sensitive,deep_reject|k_boundary_sensitive,0.3,55.438610569439675,0.788875281074136,0.998731164310406,3,原固定几何含k_boundary_sensitive；兼顾目标/来源多样性、原接受比例、raw geometry和容忍吸收,44714->47749,same_tle_44714_20260311T034020Z,same_tle_different_pass,7,2026-03-11,2026-03-10T16:27:18Z,2026-03-10T16:55:21Z,2026-03-11T03:40:20Z,2026-03-11T03:47:25Z,50.86323314329595,229.6265466817057,77.84866118505526,decreasing,425.0,5.0,True,True,True,7,True,True,True,2026-03-11T03:43:52Z,2026-03-10T16:27:18Z,2026-03-10T16:55:21Z,11.276111111111112,10.80861111111111,11.276111111111112,0.4675,True,1.0,within_48h,按预声明TLE-age层级合格；贪心增加绝对时间、最大仰角、方位角和轨迹方向多样性,geometry_08a131a3f620c3307c3ec268,observation_99ab25030e08ac8198c32fe9,wide_bk,same_tle_44714_20260311T034020Z_segment_3,3,2026-03-11T03:43:20Z,2026-03-11T03:44:19Z,48.531264378779476,4.751246225171389,48.51536399585835,4.775245965039535,2.5,2.499999999999143,135.0,lowest_sensitivity,0,20260713,434779751697676517,8535825517255874508,12321357159833444062,3450.0156575835945,-0.7151563040629128,30.485083197151592,f4cd1feaebd3551f078113a76056faab1ef3dea68c87aae40269c310dcf6e6ea,363.4127755796207,463.40296363830566,-353.4746822039287,4.837841410582581,10.248513725932717,0.999204717560533,4.050909287595961,0.09212574759576837,12.447538816933504,135.11465732198042,153.98758786677092,0.0008406373207766645,0.9506484080506261,True,31.818019812399612,32.48809638239827,3101.030054092408,3499.7878569402737,632.9946822221241,4.024685906476187,-0.7230450726667697,1.4725501788444968,0.6700765699986562,234.23687937425848,-3.27518080029846,True,True,False,True,True,REJECT,False,k,60,60.0,segment_local,fixed_site_segment_center,single-window,15b97e1269783963830e46487023851ba66314951f0dff084da3942469e6626b
44714,47749,k_boundary_sensitive,deep_reject|k_boundary_sensitive,0.3,55.438610569439675,0.788875281074136,0.998731164310406,3,原固定几何含k_boundary_sensitive；兼顾目标/来源多样性、原接受比例、raw geometry和容忍吸收,44714->47749,same_tle_44714_20260311T034020Z,same_tle_different_pass,7,2026-03-11,2026-03-10T16:27:18Z,2026-03-10T16:55:21Z,2026-03-11T03:40:20Z,2026-03-11T03:47:25Z,50.86323314329595,229.6265466817057,77.84866118505526,decreasing,425.0,5.0,True,True,True,7,True,True,True,2026-03-11T03:43:52Z,2026-03-10T16:27:18Z,2026-03-10T16:55:21Z,11.276111111111112,10.80861111111111,11.276111111111112,0.4675,True,1.0,within_48h,按预声明TLE-age层级合格；贪心增加绝对时间、最大仰角、方位角和轨迹方向多样性,geometry_08a131a3f620c3307c3ec268,observation_1fb662db1169260c6180864b,no_bk,same_tle_44714_20260311T034020Z_segment_3,3,2026-03-11T03:43:20Z,2026-03-11T03:44:19Z,48.531264378779476,4.751246225171389,48.51536399585835,4.775245965039535,2.5,2.499999999999143,135.0,lowest_sensitivity,1,20260713,16900809382854505718,8037258594874110562,12321357159833444062,3428.4428367107403,-0.405934490035189,30.89314795417175,399eb9ccbe8a35c7f903dfe3cd4c9a028d21b8d889c7bf6cc754500092d78de5,363.4127755796207,463.40296363830566,-353.4746822039287,4.837841410582581,10.248513725932717,0.999204717560533,4.050909287595961,0.09212574759576837,12.447538816933504,135.11465732198042,153.98758786677092,0.0008406373207766645,0.9506484080506261,True,3070.603675286995,32.48809638239827,0.0,3499.7878569402737,inf,0.0,-0.7230450726667697,inf,-3038.1155789045965,inf,inf,False,True,True,True,True,REJECT,False,score,60,60.0,segment_local,fixed_site_segment_center,single-window,b1d41787c972afec8a046418d1b49ffd84efbabdb905cdb0486a06f0d5659937
44714,47749,k_boundary_sensitive,deep_reject|k_boundary_sensitive,0.3,55.438610569439675,0.788875281074136,0.998731164310406,3,原固定几何含k_boundary_sensitive；兼顾目标/来源多样性、原接受比例、raw geometry和容忍吸收,44714->47749,same_tle_44714_20260311T034020Z,same_tle_different_pass,7,2026-03-11,2026-03-10T16:27:18Z,2026-03-10T16:55:21Z,2026-03-11T03:40:20Z,2026-03-11T03:47:25Z,50.86323314329595,229.6265466817057,77.84866118505526,decreasing,425.0,5.0,True,True,True,7,True,True,True,2026-03-11T03:43:52Z,2026-03-10T16:27:18Z,2026-03-10T16:55:21Z,11.276111111111112,10.80861111111111,11.276111111111112,0.4675,True,1.0,within_48h,按预声明TLE-age层级合格；贪心增加绝对时间、最大仰角、方位角和轨迹方向多样性,geometry_08a131a3f620c3307c3ec268,observation_1fb662db1169260c6180864b,current_bk,same_tle_44714_20260311T034020Z_segment_3,3,2026-03-11T03:43:20Z,2026-03-11T03:44:19Z,48.531264378779476,4.751246225171389,48.51536399585835,4.775245965039535,2.5,2.499999999999143,135.0,lowest_sensitivity,1,20260713,16900809382854505718,8037258594874110562,12321357159833444062,3428.4428367107403,-0.405934490035189,30.89314795417175,399eb9ccbe8a35c7f903dfe3cd4c9a028d21b8d889c7bf6cc754500092d78de5,363.4127755796207,463.40296363830566,-353.4746822039287,4.837841410582581,10.248513725932717,0.999204717560533,4.050909287595961,0.09212574759576837,12.447538816933504,135.11465732198042,153.98758786677092,0.0008406373207766645,0.9506484080506261,True,26.518812144878048,32.48809638239827,3069.4849073410046,3499.7878569402737,316.49734111106204,4.534240168629493,-0.7230450726667697,0.7362750894222484,5.96928423752022,-113.8056084882071,-4.521010151874014,True,False,False,True,True,REJECT,False,multiple,60,60.0,segment_local,fixed_site_segment_center,single-window,b1d41787c972afec8a046418d1b49ffd84efbabdb905cdb0486a06f0d5659937
44714,47749,k_boundary_sensitive,deep_reject|k_boundary_sensitive,0.3,55.438610569439675,0.788875281074136,0.998731164310406,3,原固定几何含k_boundary_sensitive；兼顾目标/来源多样性、原接受比例、raw geometry和容忍吸收,44714->47749,same_tle_44714_20260311T034020Z,same_tle_different_pass,7,2026-03-11,2026-03-10T16:27:18Z,2026-03-10T16:55:21Z,2026-03-11T03:40:20Z,2026-03-11T03:47:25Z,50.86323314329595,229.6265466817057,77.84866118505526,decreasing,425.0,5.0,True,True,True,7,True,True,True,2026-03-11T03:43:52Z,2026-03-10T16:27:18Z,2026-03-10T16:55:21Z,11.276111111111112,10.80861111111111,11.276111111111112,0.4675,True,1.0,within_48h,按预声明TLE-age层级合格；贪心增加绝对时间、最大仰角、方位角和轨迹方向多样性,geometry_08a131a3f620c3307c3ec268,observation_1fb662db1169260c6180864b,wide_bk,same_tle_44714_20260311T034020Z_segment_3,3,2026-03-11T03:43:20Z,2026-03-11T03:44:19Z,48.531264378779476,4.751246225171389,48.51536399585835,4.775245965039535,2.5,2.499999999999143,135.0,lowest_sensitivity,1,20260713,16900809382854505718,8037258594874110562,12321357159833444062,3428.4428367107403,-0.405934490035189,30.89314795417175,399eb9ccbe8a35c7f903dfe3cd4c9a028d21b8d889c7bf6cc754500092d78de5,363.4127755796207,463.40296363830566,-353.4746822039287,4.837841410582581,10.248513725932717,0.999204717560533,4.050909287595961,0.09212574759576837,12.447538816933504,135.11465732198042,153.98758786677092,0.0008406373207766645,0.9506484080506261,True,26.518812144878048,32.48809638239827,3069.4849073410046,3499.7878569402737,632.9946822221241,4.534240168629493,-0.7230450726667697,1.4725501788444968,5.96928423752022,202.69173262285494,-3.784735062451766,True,True,False,True,True,REJECT,False,k,60,60.0,segment_local,fixed_site_segment_center,single-window,b1d41787c972afec8a046418d1b49ffd84efbabdb905cdb0486a06f0d5659937
44714,47749,k_boundary_sensitive,deep_reject|k_boundary_sensitive,0.3,55.438610569439675,0.788875281074136,0.998731164310406,3,原固定几何含k_boundary_sensitive；兼顾目标/来源多样性、原接受比例、raw geometry和容忍吸收,44714->47749,same_tle_44714_20260311T034020Z,same_tle_different_pass,7,2026-03-11,2026-03-10T16:27:18Z,2026-03-10T16:55:21Z,2026-03-11T03:40:20Z,2026-03-11T03:47:25Z,50.86323314329595,229.6265466817057,77.84866118505526,decreasing,425.0,5.0,True,True,True,7,True,True,True,2026-03-11T03:43:52Z,2026-03-10T16:27:18Z,2026-03-10T16:55:21Z,11.276111111111112,10.80861111111111,11.276111111111112,0.4675,True,1.0,within_48h,按预声明TLE-age层级合格；贪心增加绝对时间、最大仰角、方位角和轨迹方向多样性,geometry_08a131a3f620c3307c3ec268,observation_b49debeabaaa3a6e753098c1,no_bk,same_tle_44714_20260311T034020Z_segment_3,3,2026-03-11T03:43:20Z,2026-03-11T03:44:19Z,48.531264378779476,4.751246225171389,48.51536399585835,4.775245965039535,2.5,2.499999999999143,135.0,lowest_sensitivity,2,20260713,15921147616038663412,7284670653071762472,12321357159833444062,3179.8693981471915,-0.8872841318855813,30.52757963950783,0f8dcb0e41ae8e88d30aa4b2c297fecc6d59b05c768fc0d6ca280ac526764f7a,363.4127755796207,463.40296363830566,-353.4746822039287,4.837841410582581,10.248513725932717,0.999204717560533,4.050909287595961,0.09212574759576837,12.447538816933504,135.11465732198042,153.98758786677092,0.0008406373207766645,0.9506484080506261,True,2828.3713000410603,32.48809638239827,0.0,3499.7878569402737,inf,0.0,-0.7230450726667697,inf,-2795.883203658662,inf,inf,False,True,True,True,True,REJECT,False,score,60,60.0,segment_local,fixed_site_segment_center,single-window,c082be3c356c70dbec5eaca5e841ae7ab229d45a4b742fa7b2d95830b8f0f905
44714,47749,k_boundary_sensitive,deep_reject|k_boundary_sensitive,0.3,55.438610569439675,0.788875281074136,0.998731164310406,3,原固定几何含k_boundary_sensitive；兼顾目标/来源多样性、原接受比例、raw geometry和容忍吸收,44714->47749,same_tle_44714_20260311T034020Z,same_tle_different_pass,7,2026-03-11,2026-03-10T16:27:18Z,2026-03-10T16:55:21Z,2026-03-11T03:40:20Z,2026-03-11T03:47:25Z,50.86323314329595,229.6265466817057,77.84866118505526,decreasing,425.0,5.0,True,True,True,7,True,True,True,2026-03-11T03:43:52Z,2026-03-10T16:27:18Z,2026-03-10T16:55:21Z,11.276111111111112,10.80861111111111,11.276111111111112,0.4675,True,1.0,within_48h,按预声明TLE-age层级合格；贪心增加绝对时间、最大仰角、方位角和轨迹方向多样性,geometry_08a131a3f620c3307c3ec268,observation_b49debeabaaa3a6e753098c1,current_bk,same_tle_44714_20260311T034020Z_segment_3,3,2026-03-11T03:43:20Z,2026-03-11T03:44:19Z,48.531264378779476,4.751246225171389,48.51536399585835,4.775245965039535,2.5,2.499999999999143,135.0,lowest_sensitivity,2,20260713,15921147616038663412,7284670653071762472,12321357159833444062,3179.8693981471915,-0.8872841318855813,30.52757963950783,0f8dcb0e41ae8e88d30aa4b2c297fecc6d59b05c768fc0d6ca280ac526764f7a,363.4127755796207,463.40296363830566,-353.4746822039287,4.837841410582581,10.248513725932717,0.999204717560533,4.050909287595961,0.09212574759576837,12.447538816933504,135.11465732198042,153.98758786677092,0.0008406373207766645,0.9506484080506261,True,37.568472176708305,32.48809638239827,2827.3082498232534,3499.7878569402737,316.49734111106204,3.916699143123803,-0.7230450726667697,0.7362750894222484,-5.0803757943100365,-355.9822660059583,-3.903469126368324,False,False,False,True,True,REJECT,False,multiple,60,60.0,segment_local,fixed_site_segment_center,single-window,c082be3c356c70dbec5eaca5e841ae7ab229d45a4b742fa7b2d95830b8f0f905
44714,47749,k_boundary_sensitive,deep_reject|k_boundary_sensitive,0.3,55.438610569439675,0.788875281074136,0.998731164310406,3,原固定几何含k_boundary_sensitive；兼顾目标/来源多样性、原接受比例、raw geometry和容忍吸收,44714->47749,same_tle_44714_20260311T034020Z,same_tle_different_pass,7,2026-03-11,2026-03-10T16:27:18Z,2026-03-10T16:55:21Z,2026-03-11T03:40:20Z,2026-03-11T03:47:25Z,50.86323314329595,229.6265466817057,77.84866118505526,decreasing,425.0,5.0,True,True,True,7,True,True,True,2026-03-11T03:43:52Z,2026-03-10T16:27:18Z,2026-03-10T16:55:21Z,11.276111111111112,10.80861111111111,11.276111111111112,0.4675,True,1.0,within_48h,按预声明TLE-age层级合格；贪心增加绝对时间、最大仰角、方位角和轨迹方向多样性,geometry_08a131a3f620c3307c3ec268,observation_b49debeabaaa3a6e753098c1,wide_bk,same_tle_44714_20260311T034020Z_segment_3,3,2026-03-11T03:43:20Z,2026-03-11T03:44:19Z,48.531264378779476,4.751246225171389,48.51536399585835,4.775245965039535,2.5,2.499999999999143,135.0,lowest_sensitivity,2,20260713,15921147616038663412,7284670653071762472,12321357159833444062,3179.8693981471915,-0.8872841318855813,30.52757963950783,0f8dcb0e41ae8e88d30aa4b2c297fecc6d59b05c768fc0d6ca280ac526764f7a,363.4127755796207,463.40296363830566,-353.4746822039287,4.837841410582581,10.248513725932717,0.999204717560533,4.050909287595961,0.09212574759576837,12.447538816933504,135.11465732198042,153.98758786677092,0.0008406373207766645,0.9506484080506261,True,37.568472176708305,32.48809638239827,2827.3082498232534,3499.7878569402737,632.9946822221241,3.916699143123803,-0.7230450726667697,1.4725501788444968,-5.0803757943100365,-39.48492489489627,-3.167194036946076,False,False,False,True,True,REJECT,False,multiple,60,60.0,segment_local,fixed_site_segment_center,single-window,c082be3c356c70dbec5eaca5e841ae7ab229d45a4b742fa7b2d95830b8f0f905
44714,47749,k_boundary_sensitive,deep_reject|k_boundary_sensitive,0.3,55.438610569439675,0.788875281074136,0.998731164310406,3,原固定几何含k_boundary_sensitive；兼顾目标/来源多样性、原接受比例、raw geometry和容忍吸收,44714->47749,same_tle_44714_20260311T034020Z,same_tle_different_pass,7,2026-03-11,2026-03-10T16:27:18Z,2026-03-10T16:55:21Z,2026-03-11T03:40:20Z,2026-03-11T03:47:25Z,50.86323314329595,229.6265466817057,77.84866118505526,decreasing,425.0,5.0,True,True,True,7,True,True,True,2026-03-11T03:43:52Z,2026-03-10T16:27:18Z,2026-03-10T16:55:21Z,11.276111111111112,10.80861111111111,11.276111111111112,0.4675,True,1.0,within_48h,按预声明TLE-age层级合格；贪心增加绝对时间、最大仰角、方位角和轨迹方向多样性,geometry_08a131a3f620c3307c3ec268,observation_286626f0b1ef5ac6661562a2,no_bk,same_tle_44714_20260311T034020Z_segment_3,3,2026-03-11T03:43:20Z,2026-03-11T03:44:19Z,48.531264378779476,4.751246225171389,48.51536399585835,4.775245965039535,2.5,2.499999999999143,135.0,lowest_sensitivity,3,20260713,16241887485902520685,10886628844671640114,12321357159833444062,3321.6225303278675,-0.5505723238471196,29.20017296756146,ef2e3c98b69958413bfe4855d30c258f4bbe61007dd008eabf87f54e6e7294aa,363.4127755796207,463.40296363830566,-353.4746822039287,4.837841410582581,10.248513725932717,0.999204717560533,4.050909287595961,0.09212574759576837,12.447538816933504,135.11465732198042,153.98758786677092,0.0008406373207766645,0.9506484080506261,True,2974.073251673375,32.48809638239827,0.0,3499.7878569402737,inf,0.0,-0.7230450726667697,inf,-2941.5851552909767,inf,inf,False,True,True,True,True,REJECT,False,score,60,60.0,segment_local,fixed_site_segment_center,single-window,0e1d07269716f99217f43ece3f53dc0b4e047baf2a7018e5ae5086a89ef43461
44714,47749,k_boundary_sensitive,deep_reject|k_boundary_sensitive,0.3,55.438610569439675,0.788875281074136,0.998731164310406,3,原固定几何含k_boundary_sensitive；兼顾目标/来源多样性、原接受比例、raw geometry和容忍吸收,44714->47749,same_tle_44714_20260311T034020Z,same_tle_different_pass,7,2026-03-11,2026-03-10T16:27:18Z,2026-03-10T16:55:21Z,2026-03-11T03:40:20Z,2026-03-11T03:47:25Z,50.86323314329595,229.6265466817057,77.84866118505526,decreasing,425.0,5.0,True,True,True,7,True,True,True,2026-03-11T03:43:52Z,2026-03-10T16:27:18Z,2026-03-10T16:55:21Z,11.276111111111112,10.80861111111111,11.276111111111112,0.4675,True,1.0,within_48h,按预声明TLE-age层级合格；贪心增加绝对时间、最大仰角、方位角和轨迹方向多样性,geometry_08a131a3f620c3307c3ec268,observation_286626f0b1ef5ac6661562a2,current_bk,same_tle_44714_20260311T034020Z_segment_3,3,2026-03-11T03:43:20Z,2026-03-11T03:44:19Z,48.531264378779476,4.751246225171389,48.51536399585835,4.775245965039535,2.5,2.499999999999143,135.0,lowest_sensitivity,3,20260713,16241887485902520685,10886628844671640114,12321357159833444062,3321.6225303278675,-0.5505723238471196,29.20017296756146,ef2e3c98b69958413bfe4855d30c258f4bbe61007dd008eabf87f54e6e7294aa,363.4127755796207,463.40296363830566,-353.4746822039287,4.837841410582581,10.248513725932717,0.999204717560533,4.050909287595961,0.09212574759576837,12.447538816933504,135.11465732198042,153.98758786677092,0.0008406373207766645,0.9506484080506261,True,32.57793995739289,32.48809638239827,2972.9362377166754,3499.7878569402737,316.49734111106204,4.359699734822673,-0.7230450726667697,0.7362750894222484,-0.08984357499462448,-210.35427811253635,-4.346469718067194,False,False,False,True,True,REJECT,False,multiple,60,60.0,segment_local,fixed_site_segment_center,single-window,0e1d07269716f99217f43ece3f53dc0b4e047baf2a7018e5ae5086a89ef43461
44714,47749,k_boundary_sensitive,deep_reject|k_boundary_sensitive,0.3,55.438610569439675,0.788875281074136,0.998731164310406,3,原固定几何含k_boundary_sensitive；兼顾目标/来源多样性、原接受比例、raw geometry和容忍吸收,44714->47749,same_tle_44714_20260311T034020Z,same_tle_different_pass,7,2026-03-11,2026-03-10T16:27:18Z,2026-03-10T16:55:21Z,2026-03-11T03:40:20Z,2026-03-11T03:47:25Z,50.86323314329595,229.6265466817057,77.84866118505526,decreasing,425.0,5.0,True,True,True,7,True,True,True,2026-03-11T03:43:52Z,2026-03-10T16:27:18Z,2026-03-10T16:55:21Z,11.276111111111112,10.80861111111111,11.276111111111112,0.4675,True,1.0,within_48h,按预声明TLE-age层级合格；贪心增加绝对时间、最大仰角、方位角和轨迹方向多样性,geometry_08a131a3f620c3307c3ec268,observation_286626f0b1ef5ac6661562a2,wide_bk,same_tle_44714_20260311T034020Z_segment_3,3,2026-03-11T03:43:20Z,2026-03-11T03:44:19Z,48.531264378779476,4.751246225171389,48.51536399585835,4.775245965039535,2.5,2.499999999999143,135.0,lowest_sensitivity,3,20260713,16241887485902520685,10886628844671640114,12321357159833444062,3321.6225303278675,-0.5505723238471196,29.20017296756146,ef2e3c98b69958413bfe4855d30c258f4bbe61007dd008eabf87f54e6e7294aa,363.4127755796207,463.40296363830566,-353.4746822039287,4.837841410582581,10.248513725932717,0.999204717560533,4.050909287595961,0.09212574759576837,12.447538816933504,135.11465732198042,153.98758786677092,0.0008406373207766645,0.9506484080506261,True,32.57793995739289,32.48809638239827,2972.9362377166754,3499.7878569402737,632.9946822221241,4.359699734822673,-0.7230450726667697,1.4725501788444968,-0.08984357499462448,106.14306299852569,-3.610194628644946,False,True,False,True,True,REJECT,False,multiple,60,60.0,segment_local,fixed_site_segment_center,single-window,0e1d07269716f99217f43ece3f53dc0b4e047baf2a7018e5ae5086a89ef43461
44714,47749,k_boundary_sensitive,deep_reject|k_boundary_sensitive,0.3,55.438610569439675,0.788875281074136,0.998731164310406,3,原固定几何含k_boundary_sensitive；兼顾目标/来源多样性、原接受比例、raw geometry和容忍吸收,44714->47749,same_tle_44714_20260311T034020Z,same_tle_different_pass,7,2026-03-11,2026-03-10T16:27:18Z,2026-03-10T16:55:21Z,2026-03-11T03:40:20Z,2026-03-11T03:47:25Z,50.86323314329595,229.6265466817057,77.84866118505526,decreasing,425.0,5.0,True,True,True,7,True,True,True,2026-03-11T03:43:52Z,2026-03-10T16:27:18Z,2026-03-10T16:55:21Z,11.276111111111112,10.80861111111111,11.276111111111112,0.4675,True,1.0,within_48h,按预声明TLE-age层级合格；贪心增加绝对时间、最大仰角、方位角和轨迹方向多样性,geometry_08a131a3f620c3307c3ec268,observation_027cef8a347e5700d4da802f,no_bk,same_tle_44714_20260311T034020Z_segment_3,3,2026-03-11T03:43:20Z,2026-03-11T03:44:19Z,48.531264378779476,4.751246225171389,48.51536399585835,4.775245965039535,2.5,2.499999999999143,135.0,lowest_sensitivity,4,20260713,2461000581568249423,14331767784432166479,12321357159833444062,3711.4248973609533,-0.6499698130477681,28.931244005163418,050863ff15769cacfff99ad9a49d141039661ffa33237d794441b98bb703ec28,363.4127755796207,463.40296363830566,-353.4746822039287,4.837841410582581,10.248513725932717,0.999204717560533,4.050909287595961,0.09212574759576837,12.447538816933504,135.11465732198042,153.98758786677092,0.0008406373207766645,0.9506484080506261,True,3363.36810077869,32.48809638239827,0.0,3499.7878569402737,inf,0.0,-0.7230450726667697,inf,-3330.8800043962915,inf,inf,False,True,True,True,True,REJECT,False,score,60,60.0,segment_local,fixed_site_segment_center,single-window,243eb849485a2dabc813f20ec20ae708f24e88a8c6a3d2aaa89403bc805abc2d
