observation_id,norad_id,station_id,start_utc,t_rel_s,t_abs_utc,f_obs_hz,f_geo_fit_hz,residual_hz,source_physical_csv,source_residual_file
8641460,42803,3299,2023-12-03T04:17:30Z,39.695590,2023-12-03T04:18:09.695590Z,1623206876.731000,1623206787.279000,89.452000,,bridge\out\8641460\residuals_rffit.dat
8641460,42803,3299,2023-12-03T04:17:30Z,40.293334,2023-12-03T04:18:10.293334Z,1623206802.143000,1623206717.390000,84.753000,,bridge\out\8641460\residuals_rffit.dat
8641460,42803,3299,2023-12-03T04:17:30Z,40.921203,2023-12-03T04:18:10.921203Z,1623206738.552000,1623206647.329000,91.223000,,bridge\out\8641460\residuals_rffit.dat
8641460,42803,3299,2023-12-03T04:17:30Z,42.103871,2023-12-03T04:18:12.103871Z,1623206606.663000,1623206506.732000,99.931000,,bridge\out\8641460\residuals_rffit.dat
8641460,42803,3299,2023-12-03T04:17:30Z,43.416941,2023-12-03T04:18:13.416941Z,1623206458.519000,1623206355.361000,103.158000,,bridge\out\8641460\residuals_rffit.dat
8641460,42803,3299,2023-12-03T04:17:30Z,44.730031,2023-12-03T04:18:14.730031Z,1623206310.331000,1623206203.262000,107.069000,,bridge\out\8641460\residuals_rffit.dat
8641460,42803,3299,2023-12-03T04:17:30Z,46.043249,2023-12-03T04:18:16.043249Z,1623206162.397000,1623206050.421000,111.976000,,bridge\out\8641460\residuals_rffit.dat
8641460,42803,3299,2023-12-03T04:17:30Z,47.348448,2023-12-03T04:18:17.348448Z,1623206001.374000,1623205896.861000,104.513000,,bridge\out\8641460\residuals_rffit.dat
8641460,42803,3299,2023-12-03T04:17:30Z,48.653225,2023-12-03T04:18:18.653225Z,1623205839.599000,1623205732.249000,107.350000,,bridge\out\8641460\residuals_rffit.dat
8641460,42803,3299,2023-12-03T04:17:30Z,49.957747,2023-12-03T04:18:19.957747Z,1623205677.431000,1623205577.190000,100.241000,,bridge\out\8641460\residuals_rffit.dat
8641460,42803,3299,2023-12-03T04:17:30Z,51.271092,2023-12-03T04:18:21.271092Z,1623205529.715000,1623205421.414000,108.301000,,bridge\out\8641460\residuals_rffit.dat
8641460,42803,3299,2023-12-03T04:17:30Z,52.575826,2023-12-03T04:18:22.575826Z,1623205367.932000,1623205264.926000,103.006000,,bridge\out\8641460\residuals_rffit.dat
