observation_id,norad_id,station_id,start_utc,t_rel_s,t_abs_utc,f_obs_hz,f_geo_fit_hz,residual_hz,source_physical_csv,source_residual_file
9462382,42803,3299,2024-05-02T17:11:55Z,41.432143,2024-05-02T17:12:36.432143Z,1623207430.415000,1623207102.133000,328.282000,,\\wsl.localhost\Ubuntu\home\asus\strf\bridge\out\9462382\residuals_rffit.dat
9462382,42803,3299,2024-05-02T17:11:55Z,41.928507,2024-05-02T17:12:36.928507Z,1623207375.169000,1623207035.587000,339.582000,,\\wsl.localhost\Ubuntu\home\asus\strf\bridge\out\9462382\residuals_rffit.dat
9462382,42803,3299,2024-05-02T17:11:55Z,42.439048,2024-05-02T17:12:37.439048Z,1623207310.196000,1623206968.938000,341.258000,,\\wsl.localhost\Ubuntu\home\asus\strf\bridge\out\9462382\residuals_rffit.dat
9462382,42803,3299,2024-05-02T17:11:55Z,43.403473,2024-05-02T17:12:38.403473Z,1623207181.293000,1623206846.490000,334.803000,,\\wsl.localhost\Ubuntu\home\asus\strf\bridge\out\9462382\residuals_rffit.dat
9462382,42803,3299,2024-05-02T17:11:55Z,44.474440,2024-05-02T17:12:39.474440Z,1623207036.813000,1623206701.311000,335.502000,,\\wsl.localhost\Ubuntu\home\asus\strf\bridge\out\9462382\residuals_rffit.dat
9462382,42803,3299,2024-05-02T17:11:55Z,45.545373,2024-05-02T17:12:40.545373Z,1623206892.297000,1623206566.870000,325.427000,,\\wsl.localhost\Ubuntu\home\asus\strf\bridge\out\9462382\residuals_rffit.dat
9462382,42803,3299,2024-05-02T17:11:55Z,46.609636,2024-05-02T17:12:41.609636Z,1623206734.428000,1623206432.020000,302.408000,,\\wsl.localhost\Ubuntu\home\asus\strf\bridge\out\9462382\residuals_rffit.dat
9462382,42803,3299,2024-05-02T17:11:55Z,47.680900,2024-05-02T17:12:42.680900Z,1623206590.526000,1623206285.474000,305.052000,,\\wsl.localhost\Ubuntu\home\asus\strf\bridge\out\9462382\residuals_rffit.dat
9462382,42803,3299,2024-05-02T17:11:55Z,48.752287,2024-05-02T17:12:43.752287Z,1623206446.921000,1623206149.787000,297.134000,,\\wsl.localhost\Ubuntu\home\asus\strf\bridge\out\9462382\residuals_rffit.dat
9462382,42803,3299,2024-05-02T17:11:55Z,49.823691,2024-05-02T17:12:44.823691Z,1623206303.317000,1623206013.693000,289.624000,,\\wsl.localhost\Ubuntu\home\asus\strf\bridge\out\9462382\residuals_rffit.dat
9462382,42803,3299,2024-05-02T17:11:55Z,50.895025,2024-05-02T17:12:45.895025Z,1623206159.543000,1623205865.827000,293.716000,,\\wsl.localhost\Ubuntu\home\asus\strf\bridge\out\9462382\residuals_rffit.dat
9462382,42803,3299,2024-05-02T17:11:55Z,51.972855,2024-05-02T17:12:46.972855Z,1623206028.762000,1623205728.922000,299.840000,,\\wsl.localhost\Ubuntu\home\asus\strf\bridge\out\9462382\residuals_rffit.dat
