OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,RMS,DATA_SOURCE
STARLINK-35024,2025-192G,2026-05-01T00:03:41.999962,15.31703579,.0001021,53.1592,349.2613,62.5561,348.7528,0,C,65410,121,1,.52158E-3,.16224E-3,0,0.239,SpaceX-E
STARLINK-35024,2025-192G,2026-05-01T03:15:42.000019,15.31716684,.0001018,53.1588,348.6405,53.5380,13.4051,0,C,65410,121,1,.19097E-2,.59469E-3,0,0.171,SpaceX-E
STARLINK-35024,2025-192G,2026-05-01T04:52:42.000010,15.31742162,.0001016,53.1588,348.3264,55.8500,22.7391,0,C,65410,121,1,.58161E-3,.18114E-3,0,0.221,SpaceX-E
STARLINK-35024,2025-192G,2026-05-01T08:06:41.999990,15.31808801,.0000902,53.1590,347.6984,73.5866,28.3024,0,C,65410,121,1,-.51907E-2,-.16154E-2,0,0.429,SpaceX-E
STARLINK-35024,2025-192G,2026-05-01T09:33:42.000019,15.31799535,.0000836,53.1590,347.4168,81.8105,353.4270,0,C,65410,121,1,-.57331E-2,-.17833E-2,0,0.412,SpaceX-E
STARLINK-35024,2025-192G,2026-05-01T11:09:41.999962,15.31763947,.0000798,53.1589,347.1061,90.0099,353.0647,0,C,65410,121,1,-.46705E-2,-.14519E-2,0,0.437,SpaceX-E
STARLINK-35024,2025-192G,2026-05-01T14:23:42.000029,15.31671391,.0000843,53.1590,346.4785,101.9660,4.4333,0,C,65410,121,1,-.29978E-3,-.9312E-4,0,0.326,SpaceX-E
STARLINK-35024,2025-192G,2026-05-01T16:00:42.000019,15.31650028,.0000869,53.1591,346.1651,104.4283,13.6162,0,C,65410,121,1,.887E-3,.2755E-3,0,0.184,SpaceX-E
STARLINK-35024,2025-192G,2026-05-01T17:38:41.999971,15.31659010,.0000824,53.1591,345.8488,103.9639,29.5401,0,C,65410,121,1,-.34764E-3,-.10794E-3,0,0.184,SpaceX-E
STARLINK-35024,2025-192G,2026-05-01T21:43:41.999981,15.31655499,.0000833,53.1590,345.0578,91.3422,260.8237,0,C,65410,121,1,-.65394E-3,-.20299E-3,0,0.155,SpaceX-E
STARLINK-35024,2025-192G,2026-05-01T23:31:41.999981,15.31642065,.0000828,53.1592,344.7089,89.9921,315.9551,0,C,65410,121,1,.53097E-3,.16485E-3,0,0.199,SpaceX-E
STARLINK-35024,2025-192G,2026-05-02T01:30:41.999990,15.31626375,.0000769,53.1591,344.3243,85.9503,55.9231,0,C,65410,122,1,.19921E-2,.6186E-3,0,0.118,SpaceX-E
STARLINK-35024,2025-192G,2026-05-02T03:29:42.000000,15.31649139,.000076,53.1588,343.9394,88.1056,149.6817,0,C,65410,122,1,.96234E-3,.2989E-3,0,0.209,SpaceX-E
STARLINK-35024,2025-192G,2026-05-02T05:17:42.000000,15.31670982,.0000743,53.1588,343.5897,90.8390,200.7210,0,C,65410,122,1,-.27797E-3,-.86345E-4,0,0.214,SpaceX-E
STARLINK-35024,2025-192G,2026-05-02T07:15:41.999962,15.31672547,.0000773,53.1590,343.2076,97.1129,286.5410,0,C,65410,122,1,-.23616E-3,-.73361E-4,0,0.233,SpaceX-E
STARLINK-35024,2025-192G,2026-05-02T09:03:41.999962,15.31656739,.0000746,53.1591,342.8581,104.3282,333.1126,0,C,65410,122,1,.99303E-3,.30851E-3,0,0.265,SpaceX-E
STARLINK-35024,2025-192G,2026-05-02T13:00:42.000019,15.31654506,.0000784,53.1590,342.0912,107.6188,157.8427,0,C,65410,122,1,.19944E-2,.61987E-3,0,0.194,SpaceX-E
STARLINK-35024,2025-192G,2026-05-02T14:59:42.000029,15.31676847,.0000797,53.1592,341.7068,107.3943,253.9872,0,C,65410,122,1,.11621E-2,.36131E-3,0,0.172,SpaceX-E
