OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,RMS,DATA_SOURCE
STARLINK-2698,2021-040AG,2026-05-01T01:20:42.000029,15.31687921,.000129,53.1585,295.3179,89.0126,227.5107,0,C,48458,121,1,-.20013E-3,-.622E-4,0,0.218,SpaceX-E
STARLINK-2698,2021-040AG,2026-05-01T04:34:42.000010,15.31691145,.0001322,53.1586,294.6899,94.7285,245.0778,0,C,48458,121,1,-.41714E-3,-.12965E-3,0,0.239,SpaceX-E
STARLINK-2698,2021-040AG,2026-05-01T08:33:41.999990,15.31666459,.0001303,53.1584,293.9165,99.4491,76.0594,0,C,48458,121,1,.17976E-2,.55886E-3,0,0.205,SpaceX-E
STARLINK-2698,2021-040AG,2026-05-01T10:10:41.999981,15.31678571,.0001343,53.1585,293.6028,100.8292,86.3163,0,C,48458,121,1,.14347E-2,.44613E-3,0,0.190,SpaceX-E
STARLINK-2698,2021-040AG,2026-05-01T13:35:41.999971,15.31710828,.0001342,53.1586,292.9407,99.1406,153.4282,0,C,48458,121,1,-.1658E-3,-.51569E-4,0,0.173,SpaceX-E
STARLINK-2698,2021-040AG,2026-05-01T14:40:41.999981,15.31715297,.0001333,53.1586,292.7308,96.8043,44.8054,0,C,48458,121,1,-.55618E-3,-.17298E-3,0,0.167,SpaceX-E
STARLINK-2698,2021-040AG,2026-05-01T18:06:42.000019,15.31703105,.000133,53.1585,292.0656,90.3106,120.5734,0,C,48458,121,1,.60245E-4,.18736E-4,0,0.156,SpaceX-E
STARLINK-2698,2021-040AG,2026-05-01T18:27:41.999990,15.31701995,.0001345,53.1585,291.9978,89.7572,201.5863,0,C,48458,121,1,.16263E-3,.50577E-4,0,0.162,SpaceX-E
STARLINK-2698,2021-040AG,2026-05-01T22:25:42.000010,15.31684257,.0001282,53.1583,291.2286,87.0380,36.1835,0,C,48458,121,1,.18575E-2,.57782E-3,0,0.129,SpaceX-E
STARLINK-2698,2021-040AG,2026-05-02T00:24:42.000019,15.31712706,.0001283,53.1581,290.8435,88.8366,130.3131,0,C,48458,122,1,.20748E-3,.64548E-4,0,0.218,SpaceX-E
STARLINK-2698,2021-040AG,2026-05-02T00:46:42.000038,15.31718171,.0001254,53.1580,290.7722,88.7250,214.7144,0,C,48458,122,1,-.12782E-3,-.39764E-4,0,0.220,SpaceX-E
STARLINK-2698,2021-040AG,2026-05-02T04:01:41.999981,15.31723993,.0001281,53.1582,290.1409,94.5347,236.0329,0,C,48458,122,1,-.59938E-3,-.18646E-3,0,0.235,SpaceX-E
STARLINK-2698,2021-040AG,2026-05-02T06:00:41.999990,15.31702119,.0001253,53.1582,289.7558,99.3791,327.1365,0,C,48458,122,1,.95387E-3,.29676E-3,0,0.259,SpaceX-E
STARLINK-2698,2021-040AG,2026-05-02T08:10:42.000010,15.31695456,.0001265,53.1580,289.3351,99.8849,104.7184,0,C,48458,122,1,.17364E-2,.54031E-3,0,0.205,SpaceX-E
STARLINK-2698,2021-040AG,2026-05-02T11:57:42.000019,15.31729383,.0001298,53.1583,288.6015,101.2395,253.0881,0,C,48458,122,1,.36325E-3,.11308E-3,0,0.166,SpaceX-E
STARLINK-2698,2021-040AG,2026-05-02T13:46:41.999981,15.31752145,.0001248,53.1582,288.2495,95.7958,316.1566,0,C,48458,122,1,-.12405E-2,-.38614E-3,0,0.271,SpaceX-E
STARLINK-2698,2021-040AG,2026-05-02T15:13:42.000010,15.31770428,.0001238,53.1582,287.9686,91.5426,293.7454,0,C,48458,122,1,-.3012E-2,-.93728E-3,0,0.328,SpaceX-E
STARLINK-2698,2021-040AG,2026-05-02T17:34:42.000038,15.31772707,.0001295,53.1581,287.5132,86.0776,119.4524,0,C,48458,122,1,-.45456E-2,-.14135E-2,0,0.298,SpaceX-E
STARLINK-2698,2021-040AG,2026-05-02T20:05:42.000029,15.31729089,.0001315,53.1582,287.0254,81.1177,342.9760,0,C,48458,122,1,-.30271E-2,-.94077E-3,0,0.367,SpaceX-E
STARLINK-2698,2021-040AG,2026-05-02T22:04:42.000038,15.31673637,.0001293,53.1579,286.6407,75.3231,84.7253,0,C,48458,122,1,-.1633E-3,-.50733E-4,0,0.255,SpaceX-E
STARLINK-2698,2021-040AG,2026-05-02T22:58:42.000038,15.31666754,.0001295,53.1578,286.4660,76.3682,290.5750,0,C,48458,122,1,.11202E-3,.34798E-4,0,0.229,SpaceX-E
STARLINK-2698,2021-040AG,2026-05-03T00:25:41.999981,15.31667500,.0001319,53.1577,286.1843,74.9277,265.3409,0,C,48458,123,1,-.12176E-3,-.37822E-4,0,0.218,SpaceX-E
STARLINK-2698,2021-040AG,2026-05-03T05:18:41.999962,15.31655838,.0001272,53.1579,285.2358,85.0466,297.8002,0,C,48458,123,1,.66968E-3,.20802E-3,0,0.263,SpaceX-E
STARLINK-2698,2021-040AG,2026-05-03T07:17:41.999971,15.31644491,.0001242,53.1577,284.8509,86.1883,32.5874,0,C,48458,123,1,.17375E-2,.53979E-3,0,0.211,SpaceX-E
STARLINK-2698,2021-040AG,2026-05-03T09:05:41.999971,15.31654547,.0001276,53.1577,284.5015,88.1414,84.4112,0,C,48458,123,1,.14856E-2,.46163E-3,0,0.195,SpaceX-E
STARLINK-2698,2021-040AG,2026-05-03T10:53:41.999971,15.31672380,.00013,53.1579,284.1526,89.0203,137.3076,0,C,48458,123,1,.80655E-3,.25068E-3,0,0.166,SpaceX-E
STARLINK-2698,2021-040AG,2026-05-03T13:03:41.999990,15.31693051,.0001278,53.1580,283.7328,85.6839,278.7125,0,C,48458,123,1,-.42456E-3,-.13196E-3,0,0.168,SpaceX-E
STARLINK-2698,2021-040AG,2026-05-03T14:40:41.999981,15.31695790,.0001288,53.1579,283.4196,82.6077,293.4302,0,C,48458,123,1,-.707E-3,-.21974E-3,0,0.163,SpaceX-E
STARLINK-2698,2021-040AG,2026-05-03T17:01:42.000010,15.31684834,.0001309,53.1578,282.9643,78.2653,117.9980,0,C,48458,123,1,-.14293E-3,-.44421E-4,0,0.155,SpaceX-E
STARLINK-2698,2021-040AG,2026-05-03T19:11:42.000029,15.31672296,.0001341,53.1580,282.5444,76.7408,257.6009,0,C,48458,123,1,.85068E-3,.2644E-3,0,0.188,SpaceX-E
STARLINK-2698,2021-040AG,2026-05-03T21:32:41.999971,15.31661653,.0001282,53.1578,282.0886,74.2448,80.3201,0,C,48458,123,1,.19528E-2,.60708E-3,0,0.120,SpaceX-E
STARLINK-2698,2021-040AG,2026-05-03T22:26:41.999971,15.31673523,.0001255,53.1576,281.9140,74.0170,287.4362,0,C,48458,123,1,.12872E-2,.40019E-3,0,0.161,SpaceX-E
STARLINK-2698,2021-040AG,2026-05-04T02:35:42.000000,15.31708070,.000122,53.1576,281.1079,80.3180,155.1362,0,C,48458,124,1,-.91525E-3,-.28454E-3,0,0.216,SpaceX-E
STARLINK-2698,2021-040AG,2026-05-04T05:07:42.000038,15.31681993,.0001176,53.1577,280.6159,85.8505,11.9822,0,C,48458,124,1,.77928E-3,.24227E-3,0,0.266,SpaceX-E
STARLINK-2698,2021-040AG,2026-05-04T06:55:42.000038,15.31672413,.0001173,53.1575,280.2665,86.9173,64.7068,0,C,48458,124,1,.16494E-2,.51284E-3,0,0.212,SpaceX-E
STARLINK-2698,2021-040AG,2026-05-04T08:33:41.999990,15.31680422,.0001203,53.1576,279.9495,88.8547,78.2407,0,C,48458,124,1,.1463E-2,.45496E-3,0,0.195,SpaceX-E
STARLINK-2698,2021-040AG,2026-05-04T11:16:42.000038,15.31706404,.0001232,53.1578,279.4228,87.7411,343.8614,0,C,48458,124,1,.35741E-3,.11118E-3,0,0.184,SpaceX-E
STARLINK-2698,2021-040AG,2026-05-04T13:05:42.000000,15.31728065,.0001234,53.1579,279.0708,86.1325,43.0891,0,C,48458,124,1,-.12223E-2,-.38019E-3,0,0.222,SpaceX-E
STARLINK-2698,2021-040AG,2026-05-04T15:15:42.000019,15.31732688,.0001209,53.1578,278.6511,83.2029,184.1046,0,C,48458,124,1,-.20529E-2,-.63836E-3,0,0.196,SpaceX-E
STARLINK-2698,2021-040AG,2026-05-04T17:46:42.000010,15.31715352,.0001232,53.1578,278.1635,81.2279,44.6292,0,C,48458,124,1,-.14818E-2,-.46065E-3,0,0.233,SpaceX-E
STARLINK-2698,2021-040AG,2026-05-04T21:01:42.000038,15.31666479,.0001176,53.1578,277.5333,78.3290,74.6642,0,C,48458,124,1,.1561E-2,.48524E-3,0,0.137,SpaceX-E
STARLINK-2698,2021-040AG,2026-05-04T21:12:41.999962,15.31666339,.0001191,53.1578,277.4977,78.2782,116.8597,0,C,48458,124,1,.15408E-2,.47896E-3,0,0.136,SpaceX-E
STARLINK-2698,2021-040AG,2026-05-04T23:11:41.999971,15.31689706,.0001135,53.1575,277.1126,80.4881,210.5744,0,C,48458,124,1,.3212E-3,.99859E-4,0,0.217,SpaceX-E
STARLINK-2698,2021-040AG,2026-05-05T04:15:41.999962,15.31689527,.0001124,53.1578,276.1285,90.9140,284.8897,0,C,48458,125,1,.45455E-3,.14133E-3,0,0.262,SpaceX-E
STARLINK-2698,2021-040AG,2026-05-05T05:52:42.000038,15.31673724,.0001092,53.1577,275.8146,93.2325,294.2207,0,C,48458,125,1,.17146E-2,.53316E-3,0,0.216,SpaceX-E
STARLINK-2698,2021-040AG,2026-05-05T10:45:42.000019,15.31709476,.0001151,53.1579,274.8673,93.3503,336.6876,0,C,48458,125,1,.66577E-3,.20715E-3,0,0.183,SpaceX-E
STARLINK-2698,2021-040AG,2026-05-05T12:22:42.000010,15.31726603,.0001145,53.1579,274.5541,90.1830,351.4984,0,C,48458,125,1,-.44853E-3,-.13956E-3,0,0.200,SpaceX-E
STARLINK-2698,2021-040AG,2026-05-05T15:27:41.999990,15.31745536,.0001202,53.1579,273.9569,85.2756,345.2192,0,C,48458,125,1,-.25789E-2,-.80205E-3,0,0.191,SpaceX-E
STARLINK-2698,2021-040AG,2026-05-05T17:04:41.999981,15.31738335,.0001247,53.1580,273.6436,84.4214,357.7252,0,C,48458,125,1,-.26726E-2,-.83096E-3,0,0.180,SpaceX-E
STARLINK-2698,2021-040AG,2026-05-05T22:18:42.000019,15.31675810,.0001256,53.1578,272.6286,82.2435,122.9796,0,C,48458,125,1,.45574E-3,.14164E-3,0,0.191,SpaceX-E
STARLINK-2698,2021-040AG,2026-05-06T00:39:41.999962,15.31693117,.0001255,53.1579,272.1720,86.1707,299.2670,0,C,48458,126,1,-.74884E-3,-.23272E-3,0,0.216,SpaceX-E
STARLINK-2698,2021-040AG,2026-05-06T04:05:42.000000,15.31673260,.0001213,53.1581,271.5053,93.8204,0.8820,0,C,48458,126,1,.52026E-3,.16168E-3,0,0.266,SpaceX-E
STARLINK-2698,2021-040AG,2026-05-06T05:53:42.000000,15.31659990,.0001204,53.1579,271.1558,94.7758,53.7159,0,C,48458,126,1,.15728E-2,.48883E-3,0,0.213,SpaceX-E
STARLINK-2698,2021-040AG,2026-05-06T09:08:42.000029,15.31679612,.0001286,53.1581,270.5252,97.1296,78.4657,0,C,48458,126,1,.96889E-3,.30123E-3,0,0.173,SpaceX-E
STARLINK-2698,2021-040AG,2026-05-06T12:03:41.999962,15.31704860,.0001278,53.1582,269.9600,93.2264,32.8512,0,C,48458,126,1,-.53551E-3,-.1665E-3,0,0.181,SpaceX-E
STARLINK-2698,2021-040AG,2026-05-06T14:56:41.999971,15.31708625,.000127,53.1581,269.4015,88.2954,340.6120,0,C,48458,126,1,-.11614E-2,-.36104E-3,0,0.147,SpaceX-E
STARLINK-2698,2021-040AG,2026-05-06T18:11:42.000000,15.31684815,.0001269,53.1584,268.7717,85.2163,10.8169,0,C,48458,126,1,.21049E-3,.65428E-4,0,0.196,SpaceX-E
STARLINK-2698,2021-040AG,2026-05-06T19:48:41.999990,15.31668248,.0001226,53.1583,268.4583,83.5450,24.1359,0,C,48458,126,1,.1371E-2,.42618E-3,0,0.132,SpaceX-E
