OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,RMS,DATA_SOURCE
STARLINK-30915,2023-178G,2026-05-01T01:03:41.999990,15.30222532,.0001308,53.1610,28.1582,88.1819,213.2371,0,C,58380,121,1,-.15861E-2,-.47071E-3,0,0.217,SpaceX-E
STARLINK-30915,2023-178G,2026-05-01T02:41:42.000029,15.30205076,.0001322,53.1611,27.8423,85.9631,230.5715,0,C,58380,121,1,-.43596E-3,-.12938E-3,0,0.275,SpaceX-E
STARLINK-30915,2023-178G,2026-05-01T04:06:41.999962,15.30183177,.0001295,53.1610,27.5683,83.6568,198.2344,0,C,58380,121,1,.10408E-2,.30888E-3,0,0.244,SpaceX-E
STARLINK-30915,2023-178G,2026-05-01T07:20:42.000029,15.30191118,.0001236,53.1605,26.9420,82.0650,222.3837,0,C,58380,121,1,.92665E-3,.27505E-3,0,0.216,SpaceX-E
STARLINK-30915,2023-178G,2026-05-01T08:57:42.000019,15.30221679,.0001278,53.1606,26.6287,84.6344,231.0858,0,C,58380,121,1,-.13866E-2,-.41154E-3,0,0.311,SpaceX-E
STARLINK-30915,2023-178G,2026-05-01T12:00:41.999990,15.30232811,.0001359,53.1607,26.0378,89.3128,206.8670,0,C,58380,121,1,-.32804E-2,-.97308E-3,0,0.252,SpaceX-E
STARLINK-30915,2023-178G,2026-05-01T13:37:41.999981,15.30205558,.0001414,53.1605,25.7247,90.9400,216.5304,0,C,58380,121,1,-.21713E-2,-.64386E-3,0,0.278,SpaceX-E
STARLINK-30915,2023-178G,2026-05-01T15:13:42.000010,15.30176660,.0001496,53.1604,25.4148,91.9615,222.9689,0,C,58380,121,1,-.76787E-3,-.22765E-3,0,0.251,SpaceX-E
STARLINK-30915,2023-178G,2026-05-01T18:38:42.000000,15.30147389,.0001608,53.1607,24.7540,92.0269,287.5605,0,C,58380,121,1,.10676E-2,.3165E-3,0,0.170,SpaceX-E
STARLINK-30915,2023-178G,2026-05-01T20:57:42.000019,15.30162236,.0001606,53.1606,24.3064,89.3152,102.2944,0,C,58380,121,1,.25544E-3,.7573E-4,0,0.167,SpaceX-E
STARLINK-30915,2023-178G,2026-05-01T22:44:41.999971,15.30161314,.0001602,53.1604,23.9617,86.2584,154.8990,0,C,58380,121,1,.46051E-3,.13654E-3,0,0.155,SpaceX-E
STARLINK-30915,2023-178G,2026-05-02T00:42:42.000019,15.30158548,.0001647,53.1604,23.5815,84.1759,248.6320,0,C,58380,122,1,.9339E-3,.27693E-3,0,0.162,SpaceX-E
STARLINK-30915,2023-178G,2026-05-02T02:40:41.999981,15.30147622,.0001609,53.1605,23.2012,83.8547,340.6070,0,C,58380,122,1,.20983E-2,.62235E-3,0,0.167,SpaceX-E
