OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,RMS,DATA_SOURCE
STARLINK-35146,2025-192T,2026-05-01T00:36:41.999990,15.30174996,.0001204,53.1580,349.1152,84.5202,111.7841,0,C,65421,121,1,.10529E-2,.3124E-3,0,0.247,SpaceX-E
STARLINK-35146,2025-192T,2026-05-01T03:50:41.999971,15.30181440,.0001147,53.1576,348.4893,86.9704,131.8878,0,C,65421,121,1,.12618E-2,.37448E-3,0,0.212,SpaceX-E
STARLINK-35146,2025-192T,2026-05-01T05:16:42.000038,15.30209511,.0001159,53.1576,348.2114,87.3892,100.6363,0,C,65421,121,1,-.65409E-3,-.19412E-3,0,0.274,SpaceX-E
STARLINK-35146,2025-192T,2026-05-01T06:53:42.000029,15.30231169,.0001128,53.1577,347.8981,89.8806,109.4205,0,C,65421,121,1,-.24435E-2,-.72508E-3,0,0.231,SpaceX-E
STARLINK-35146,2025-192T,2026-05-01T10:07:42.000010,15.30202219,.0001074,53.1578,347.2715,91.4340,130.4414,0,C,65421,121,1,-.13174E-2,-.39078E-3,0,0.278,SpaceX-E
STARLINK-35146,2025-192T,2026-05-01T11:33:41.999990,15.30179254,.0001069,53.1576,346.9939,91.4843,99.5742,0,C,65421,121,1,-.23161E-4,-.68692E-5,0,0.243,SpaceX-E
STARLINK-35146,2025-192T,2026-05-01T13:09:42.000019,15.30163338,.0001096,53.1576,346.6840,91.4051,107.1076,0,C,65421,121,1,.99313E-3,.29454E-3,0,0.180,SpaceX-E
STARLINK-35146,2025-192T,2026-05-01T16:23:42.000000,15.30175800,.0001135,53.1579,346.0587,89.9163,131.1396,0,C,65421,121,1,.60787E-3,.18032E-3,0,0.175,SpaceX-E
STARLINK-35146,2025-192T,2026-05-01T18:53:42.000029,15.30193242,.0001138,53.1579,345.5755,84.1310,351.0582,0,C,65421,121,1,-.79386E-3,-.23547E-3,0,0.173,SpaceX-E
STARLINK-35146,2025-192T,2026-05-01T20:41:42.000029,15.30192239,.0001164,53.1578,345.2275,81.1951,47.3755,0,C,65421,121,1,-.92682E-3,-.27488E-3,0,0.149,SpaceX-E
STARLINK-35146,2025-192T,2026-05-01T22:18:42.000019,15.30185138,.0001178,53.1579,344.9150,79.4828,60.3663,0,C,65421,121,1,-.46011E-3,-.13646E-3,0,0.171,SpaceX-E
STARLINK-35146,2025-192T,2026-05-02T02:14:42.000029,15.30160072,.0001145,53.1578,344.1539,76.2699,246.8967,0,C,65421,122,1,.17247E-2,.51164E-3,0,0.138,SpaceX-E
STARLINK-35146,2025-192T,2026-05-02T04:13:42.000038,15.30180660,.0001143,53.1577,343.7696,76.9591,341.6836,0,C,65421,122,1,.56209E-3,.16676E-3,0,0.207,SpaceX-E
STARLINK-35146,2025-192T,2026-05-02T06:00:41.999990,15.30196911,.0001142,53.1578,343.4240,80.7644,27.4265,0,C,65421,122,1,-.5083E-3,-.1508E-3,0,0.206,SpaceX-E
STARLINK-35146,2025-192T,2026-05-02T07:58:42.000038,15.30196803,.0001105,53.1580,343.0428,84.1479,115.7016,0,C,65421,122,1,-.52248E-3,-.15501E-3,0,0.226,SpaceX-E
STARLINK-35146,2025-192T,2026-05-02T09:45:41.999990,15.30178001,.0001094,53.1580,342.6973,86.1065,163.3043,0,C,65421,122,1,.84436E-3,.25051E-3,0,0.234,SpaceX-E
STARLINK-35146,2025-192T,2026-05-02T11:43:42.000038,15.30167618,.0001094,53.1578,342.3164,89.1830,251.8891,0,C,65421,122,1,.17744E-2,.5265E-3,0,0.161,SpaceX-E
STARLINK-35146,2025-192T,2026-05-02T13:40:42.000038,15.30179710,.0001143,53.1579,341.9388,89.2687,339.6285,0,C,65421,122,1,.14046E-2,.41687E-3,0,0.169,SpaceX-E
STARLINK-35146,2025-192T,2026-05-02T15:38:42.000000,15.30196631,.0001155,53.1582,341.5585,88.4704,72.0805,0,C,65421,122,1,.64553E-3,.19162E-3,0,0.177,SpaceX-E
STARLINK-35146,2025-192T,2026-05-02T17:37:42.000010,15.30212967,.0001144,53.1581,341.1751,86.0788,169.9567,0,C,65421,122,1,-.54854E-3,-.16282E-3,0,0.186,SpaceX-E
STARLINK-35146,2025-192T,2026-05-02T21:44:42.000029,15.30218669,.000117,53.1581,340.3794,80.5119,40.9533,0,C,65421,122,1,-.18734E-2,-.55582E-3,0,0.168,SpaceX-E
STARLINK-35146,2025-192T,2026-05-02T23:43:42.000038,15.30191674,.000116,53.1583,339.9958,77.9356,139.0270,0,C,65421,122,1,-.25135E-3,-.74567E-4,0,0.240,SpaceX-E
STARLINK-35146,2025-192T,2026-05-03T01:41:42.000000,15.30172040,.0001116,53.1582,339.6151,78.8010,229.8269,0,C,65421,123,1,.10786E-2,.31999E-3,0,0.160,SpaceX-E
STARLINK-35146,2025-192T,2026-05-03T04:44:41.999971,15.30196992,.0001068,53.1580,339.0241,82.8198,206.2521,0,C,65421,123,1,-.59913E-3,-.17774E-3,0,0.234,SpaceX-E
STARLINK-35146,2025-192T,2026-05-03T06:34:41.999981,15.30205196,.0001097,53.1582,338.6687,86.0233,264.0839,0,C,65421,123,1,-.12021E-2,-.35663E-3,0,0.217,SpaceX-E
STARLINK-35146,2025-192T,2026-05-03T10:30:41.999990,15.30170251,.0001078,53.1582,337.9066,92.6135,80.8216,0,C,65421,123,1,.11751E-2,.34861E-3,0,0.224,SpaceX-E
STARLINK-35146,2025-192T,2026-05-03T12:28:42.000038,15.30168405,.0001136,53.1582,337.5257,94.4131,170.6794,0,C,65421,123,1,.16584E-2,.49206E-3,0,0.183,SpaceX-E
STARLINK-35146,2025-192T,2026-05-03T14:37:42.000010,15.30184717,.0001176,53.1584,337.1098,94.6405,304.2065,0,C,65421,123,1,.10827E-2,.32133E-3,0,0.179,SpaceX-E
STARLINK-35146,2025-192T,2026-05-03T17:29:41.999971,15.30213261,.0001157,53.1586,336.5557,91.8642,245.3266,0,C,65421,123,1,-.79805E-3,-.23685E-3,0,0.181,SpaceX-E
STARLINK-35146,2025-192T,2026-05-03T19:27:42.000019,15.30219818,.0001175,53.1585,336.1756,88.0380,340.8142,0,C,65421,123,1,-.16233E-2,-.48171E-3,0,0.159,SpaceX-E
