OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,RMS,DATA_SOURCE
STARLINK-2517,2021-036AK,2026-05-01T01:18:42.000019,15.30999168,.0001235,53.1585,204.9793,93.4916,192.7989,0,C,48309,121,1,.16029E-2,.48803E-3,0,0.231,SpaceX-E
STARLINK-2517,2021-036AK,2026-05-01T04:00:42.000019,15.31009887,.0001254,53.1584,204.4558,95.9547,90.7409,0,C,48309,121,1,.14658E-2,.44639E-3,0,0.194,SpaceX-E
STARLINK-2517,2021-036AK,2026-05-01T05:05:42.000029,15.31018972,.0001288,53.1585,204.2459,95.4989,340.1236,0,C,48309,121,1,.11708E-2,.35661E-3,0,0.186,SpaceX-E
STARLINK-2517,2021-036AK,2026-05-01T09:03:41.999962,15.31047986,.0001252,53.1585,203.4783,91.1822,175.9073,0,C,48309,121,1,-.53246E-3,-.1622E-3,0,0.171,SpaceX-E
STARLINK-2517,2021-036AK,2026-05-01T10:08:41.999971,15.31046506,.0001251,53.1584,203.2686,88.7259,67.2983,0,C,48309,121,1,-.53722E-3,-.16364E-3,0,0.159,SpaceX-E
STARLINK-2517,2021-036AK,2026-05-01T11:24:41.999990,15.31044560,.0001266,53.1583,203.0235,86.5950,0.4900,0,C,48309,121,1,-.4221E-3,-.12857E-3,0,0.152,SpaceX-E
STARLINK-2517,2021-036AK,2026-05-01T15:33:42.000019,15.31018527,.0001264,53.1583,202.2199,82.4218,238.2748,0,C,48309,121,1,.1793E-2,.54627E-3,0,0.149,SpaceX-E
STARLINK-2517,2021-036AK,2026-05-01T16:27:42.000019,15.31017840,.0001232,53.1582,202.0455,81.2992,86.2033,0,C,48309,121,1,.19332E-2,.58902E-3,0,0.123,SpaceX-E
STARLINK-2517,2021-036AK,2026-05-01T19:20:42.000029,15.31054009,.000122,53.1578,201.4861,83.3777,26.6588,0,C,48309,121,1,-.23598E-3,-.71906E-4,0,0.212,SpaceX-E
STARLINK-2517,2021-036AK,2026-05-01T22:24:41.999962,15.31054406,.0001194,53.1580,200.8911,91.1892,3.5247,0,C,48309,121,1,-.35122E-3,-.10702E-3,0,0.263,SpaceX-E
STARLINK-2517,2021-036AK,2026-05-02T01:06:41.999962,15.31026642,.0001175,53.1578,200.3673,95.3185,259.8266,0,C,48309,122,1,.16743E-2,.51021E-3,0,0.216,SpaceX-E
STARLINK-2517,2021-036AK,2026-05-02T02:54:41.999962,15.31028624,.0001181,53.1577,200.0183,96.1396,312.6182,0,C,48309,122,1,.1851E-2,.56414E-3,0,0.190,SpaceX-E
