OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,RMS,DATA_SOURCE
STARLINK-2705,2021-044AL,2026-04-01T01:12:41.999990,15.30172487,.0001243,53.1612,0.2961,93.9713,180.8258,0,C,48672,91,1,.3605E-3,.10692E-3,0,0.167,SpaceX-E
STARLINK-2705,2021-044AL,2026-04-01T04:27:42.000019,15.30156457,.0001199,53.1612,359.6676,92.1378,209.0408,0,C,48672,91,1,.1982E-2,.58797E-3,0,0.132,SpaceX-E
STARLINK-2705,2021-044AL,2026-04-01T07:31:42.000038,15.30194644,.000115,53.1608,359.0735,93.5580,191.8850,0,C,48672,91,1,-.17755E-3,-.52679E-4,0,0.221,SpaceX-E
STARLINK-2705,2021-044AL,2026-04-01T09:30:41.999962,15.30203274,.000119,53.1609,358.6892,96.4696,284.4572,0,C,48672,91,1,-.70611E-3,-.20951E-3,0,0.220,SpaceX-E
STARLINK-2705,2021-044AL,2026-04-01T12:34:41.999981,15.30178723,.0001193,53.1609,358.0951,103.4478,261.7694,0,C,48672,91,1,.10998E-2,.32636E-3,0,0.253,SpaceX-E
STARLINK-2705,2021-044AL,2026-04-01T16:32:42.000000,15.30186116,.0001243,53.1607,357.3270,105.7772,90.4087,0,C,48672,91,1,.13901E-2,.41264E-3,0,0.186,SpaceX-E
STARLINK-2705,2021-044AL,2026-04-01T19:48:41.999990,15.30216817,.0001248,53.1609,356.6956,104.1629,122.2318,0,C,48672,91,1,-.15952E-3,-.47365E-4,0,0.174,SpaceX-E
STARLINK-2705,2021-044AL,2026-04-01T22:41:42.000000,15.30238966,.0001213,53.1607,356.1383,95.0570,73.5218,0,C,48672,91,1,-.25022E-2,-.74266E-3,0,0.254,SpaceX-E
STARLINK-2705,2021-044AL,2026-04-01T23:46:42.000010,15.30243185,.0001212,53.1607,355.9289,91.7313,325.6454,0,C,48672,91,1,-.31281E-2,-.92827E-3,0,0.208,SpaceX-E
STARLINK-2705,2021-044AL,2026-04-02T02:54:41.999962,15.30203183,.0001193,53.1608,355.3230,87.1645,329.8255,0,C,48672,92,1,-.12991E-2,-.38536E-3,0,0.278,SpaceX-E
STARLINK-2705,2021-044AL,2026-04-02T05:37:42.000010,15.30172971,.0001148,53.1604,354.7970,83.0288,237.8724,0,C,48672,92,1,.52517E-3,.15577E-3,0,0.190,SpaceX-E
STARLINK-2705,2021-044AL,2026-04-02T13:10:41.999981,15.30160746,.0001141,53.1603,353.3342,93.7704,161.0344,0,C,48672,92,1,.20029E-2,.59426E-3,0,0.230,SpaceX-E
STARLINK-2705,2021-044AL,2026-04-02T15:20:42.000000,15.30167173,.000116,53.1601,352.9147,96.1353,296.2554,0,C,48672,92,1,.23071E-2,.68474E-3,0,0.192,SpaceX-E
STARLINK-2705,2021-044AL,2026-04-02T18:25:41.999981,15.30207167,.0001177,53.1603,352.3185,95.5117,284.9759,0,C,48672,92,1,.61635E-3,.18301E-3,0,0.182,SpaceX-E
STARLINK-2705,2021-044AL,2026-04-03T00:11:42.000000,15.30229268,.0001298,53.1600,351.2038,85.1611,179.7004,0,C,48672,93,1,-.2234E-2,-.66292E-3,0,0.249,SpaceX-E
STARLINK-2705,2021-044AL,2026-04-03T02:53:42.000000,15.30179520,.0001309,53.1601,350.6816,82.7032,82.2529,0,C,48672,93,1,.69579E-3,.20643E-3,0,0.264,SpaceX-E
STARLINK-2705,2021-044AL,2026-04-03T06:18:41.999990,15.30183438,.0001347,53.1595,350.0201,84.9935,144.6185,0,C,48672,93,1,.55441E-3,.1645E-3,0,0.220,SpaceX-E
STARLINK-2705,2021-044AL,2026-04-03T08:28:42.000010,15.30198979,.0001354,53.1595,349.6001,87.7337,279.4620,0,C,48672,93,1,-.46743E-3,-.13869E-3,0,0.220,SpaceX-E
STARLINK-2705,2021-044AL,2026-04-03T11:34:42.000038,15.30191355,.0001359,53.1596,348.9995,90.4835,268.6516,0,C,48672,93,1,.17525E-2,.52039E-3,0,0.221,SpaceX-E
STARLINK-2705,2021-044AL,2026-04-03T14:28:42.000010,15.30194546,.0001385,53.1593,348.4379,92.6246,212.5223,0,C,48672,93,1,.22754E-2,.67589E-3,0,0.190,SpaceX-E
STARLINK-2705,2021-044AL,2026-04-03T17:10:42.000010,15.30225990,.0001426,53.1595,347.9156,94.0663,111.1543,0,C,48672,93,1,.9677E-3,.28756E-3,0,0.166,SpaceX-E
STARLINK-2705,2021-044AL,2026-04-03T23:18:41.999962,15.30288186,.0001262,53.1592,346.7300,89.3747,84.4438,0,C,48672,93,1,-.54825E-2,-.16274E-2,0,0.321,SpaceX-E
STARLINK-2705,2021-044AL,2026-04-04T02:22:41.999981,15.30211334,.0001118,53.1593,346.1368,87.1243,71.0189,0,C,48672,94,1,-.19245E-2,-.57084E-3,0,0.437,SpaceX-E
STARLINK-2705,2021-044AL,2026-04-04T04:43:42.000010,15.30159599,.0001047,53.1589,345.6818,90.1176,247.7380,0,C,48672,94,1,.1024E-2,.30367E-3,0,0.233,SpaceX-E
STARLINK-2705,2021-044AL,2026-04-04T07:58:42.000038,15.30182901,.0001013,53.1587,345.0520,93.9647,270.2594,0,C,48672,94,1,-.40765E-3,-.12089E-3,0,0.220,SpaceX-E
STARLINK-2705,2021-044AL,2026-04-04T11:23:42.000029,15.30160543,.0001002,53.1588,344.3901,104.7912,324.0928,0,C,48672,94,1,.13189E-2,.39119E-3,0,0.264,SpaceX-E
STARLINK-2705,2021-044AL,2026-04-04T14:27:41.999962,15.30155430,.0001036,53.1586,343.7961,107.0135,306.1442,0,C,48672,94,1,.21714E-2,.64417E-3,0,0.192,SpaceX-E
STARLINK-2705,2021-044AL,2026-04-04T17:43:42.000038,15.30190852,.000107,53.1588,343.1643,106.0840,337.2674,0,C,48672,94,1,.39164E-3,.11622E-3,0,0.179,SpaceX-E
STARLINK-2705,2021-044AL,2026-04-04T20:36:41.999962,15.30219703,.0000991,53.1587,342.6071,98.1315,287.3909,0,C,48672,94,1,-.21686E-2,-.64335E-3,0,0.248,SpaceX-E
STARLINK-2705,2021-044AL,2026-04-04T23:08:42.000000,15.30215144,.0001002,53.1586,342.1173,90.5115,156.8132,0,C,48672,94,1,-.28928E-2,-.8578E-3,0,0.231,SpaceX-E
STARLINK-2705,2021-044AL,2026-04-05T02:45:41.999962,15.30158904,.0000998,53.1585,341.4178,84.4037,273.5264,0,C,48672,95,1,.28182E-4,.83532E-5,0,0.259,SpaceX-E
STARLINK-2705,2021-044AL,2026-04-05T05:49:41.999981,15.30157243,.0000957,53.1581,340.8237,80.8187,261.3798,0,C,48672,95,1,.2957E-4,.87641E-5,0,0.219,SpaceX-E
STARLINK-2705,2021-044AL,2026-04-05T11:46:42.000010,15.30137866,.0000946,53.1582,339.6709,95.6569,172.9774,0,C,48672,95,1,.15435E-2,.45751E-3,0,0.244,SpaceX-E
STARLINK-2705,2021-044AL,2026-04-05T14:39:42.000019,15.30146567,.0000963,53.1581,339.1125,99.4583,111.3349,0,C,48672,95,1,.15773E-2,.46769E-3,0,0.193,SpaceX-E
STARLINK-2705,2021-044AL,2026-04-05T17:54:41.999962,15.30178532,.0000979,53.1583,338.4841,98.7754,138.3795,0,C,48672,95,1,.41528E-4,.12317E-4,0,0.172,SpaceX-E
STARLINK-2705,2021-044AL,2026-04-05T22:46:41.999981,15.30175909,.0000967,53.1581,337.5434,85.7354,189.0754,0,C,48672,95,1,-.21563E-4,-.63946E-5,0,0.158,SpaceX-E
STARLINK-2705,2021-044AL,2026-04-06T02:12:42.000019,15.30155012,.0000953,53.1582,336.8794,83.3594,259.9372,0,C,48672,96,1,.1808E-2,.53628E-3,0,0.150,SpaceX-E
STARLINK-2705,2021-044AL,2026-04-06T05:05:42.000029,15.30184501,.0000889,53.1577,336.3209,83.4230,202.0352,0,C,48672,96,1,.20238E-3,.6004E-4,0,0.220,SpaceX-E
STARLINK-2705,2021-044AL,2026-04-06T07:58:42.000038,15.30201330,.0000888,53.1579,335.7621,90.6005,137.0285,0,C,48672,96,1,-.94336E-3,-.27986E-3,0,0.217,SpaceX-E
