OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,RMS,DATA_SOURCE
STARLINK-2103,2021-005AL,2026-04-01T01:20:42.000029,15.30203172,.0001177,53.1578,270.3223,95.0294,226.3383,0,C,47383,91,1,.36787E-4,.10919E-4,0,0.218,SpaceX-E
STARLINK-2103,2021-005AL,2026-04-01T04:02:42.000029,15.30215588,.0001191,53.1579,269.7991,100.8082,120.6340,0,C,47383,91,1,-.8459E-3,-.25107E-3,0,0.220,SpaceX-E
STARLINK-2103,2021-005AL,2026-04-01T07:27:42.000019,15.30181988,.0001214,53.1579,269.1371,106.5835,179.5372,0,C,47383,91,1,.16255E-2,.48252E-3,0,0.235,SpaceX-E
STARLINK-2103,2021-005AL,2026-04-01T10:09:42.000019,15.30191092,.0001233,53.1578,268.6142,108.4983,77.6963,0,C,47383,91,1,.1541E-2,.45755E-3,0,0.194,SpaceX-E
STARLINK-2103,2021-005AL,2026-04-01T13:36:42.000019,15.30225223,.0001223,53.1581,267.9470,108.1855,150.3244,0,C,47383,91,1,-.86474E-4,-.25683E-4,0,0.174,SpaceX-E
STARLINK-2103,2021-005AL,2026-04-01T17:56:41.999971,15.30259585,.0001167,53.1583,267.1093,93.4881,80.2190,0,C,47383,91,1,-.42625E-2,-.12649E-2,0,0.286,SpaceX-E
STARLINK-2103,2021-005AL,2026-04-01T21:00:41.999990,15.30204410,.0001118,53.1587,266.5162,85.3487,72.6688,0,C,47383,91,1,-.18267E-2,-.54175E-3,0,0.358,SpaceX-E
STARLINK-2103,2021-005AL,2026-04-01T23:20:41.999971,15.30162491,.0001101,53.1586,266.0644,82.0536,251.8428,0,C,47383,91,1,.55493E-3,.16454E-3,0,0.224,SpaceX-E
STARLINK-2103,2021-005AL,2026-04-02T02:25:42.000038,15.30184382,.0001094,53.1587,265.4669,83.8338,238.1575,0,C,47383,92,1,-.65514E-3,-.19428E-3,0,0.213,SpaceX-E
STARLINK-2103,2021-005AL,2026-04-02T05:18:41.999962,15.30173675,.0001075,53.1590,264.9082,90.1722,173.9931,0,C,47383,92,1,.21286E-3,.63128E-4,0,0.270,SpaceX-E
STARLINK-2103,2021-005AL,2026-04-02T08:32:42.000029,15.30151729,.0001075,53.1588,264.2819,95.5314,191.1904,0,C,47383,92,1,.22172E-2,.65771E-3,0,0.190,SpaceX-E
STARLINK-2103,2021-005AL,2026-04-02T11:25:42.000038,15.30181597,.0001105,53.1590,263.7239,97.2211,131.6618,0,C,47383,92,1,.1199E-2,.35583E-3,0,0.167,SpaceX-E
STARLINK-2103,2021-005AL,2026-04-02T16:49:42.000038,15.30210164,.0001081,53.1590,262.6801,85.6725,303.3586,0,C,47383,92,1,-.79709E-4,-.23663E-4,0,0.155,SpaceX-E
STARLINK-2103,2021-005AL,2026-04-02T22:03:41.999990,15.30197206,.0001114,53.1591,261.6678,77.2341,73.6868,0,C,47383,92,1,.17961E-2,.53343E-3,0,0.270,SpaceX-E
STARLINK-2103,2021-005AL,2026-04-03T01:50:42.000000,15.30284499,.0001136,53.1589,260.9347,81.8941,217.8899,0,C,47383,93,1,-.57315E-2,-.1701E-2,0,0.440,SpaceX-E
STARLINK-2103,2021-005AL,2026-04-03T04:43:42.000010,15.30232865,.0001232,53.1592,260.3759,87.3135,154.6782,0,C,47383,93,1,-.4366E-2,-.12945E-2,0,0.523,SpaceX-E
STARLINK-2103,2021-005AL,2026-04-03T07:37:41.999981,15.30129545,.0001297,53.1590,259.8140,90.1868,97.8400,0,C,47383,93,1,.14305E-2,.42391E-3,0,0.331,SpaceX-E
STARLINK-2103,2021-005AL,2026-04-03T10:52:42.000010,15.30143006,.0001399,53.1592,259.1851,94.9281,119.4548,0,C,47383,93,1,.1269E-2,.37617E-3,0,0.169,SpaceX-E
STARLINK-2103,2021-005AL,2026-04-03T15:45:41.999990,15.30176455,.0001345,53.1593,258.2412,88.0568,167.7864,0,C,47383,93,1,-.10341E-2,-.30655E-3,0,0.182,SpaceX-E
STARLINK-2103,2021-005AL,2026-04-03T20:49:41.999981,15.30138411,.0001324,53.1595,257.2616,83.2720,256.1559,0,C,47383,93,1,.15442E-2,.45774E-3,0,0.203,SpaceX-E
STARLINK-2103,2021-005AL,2026-04-03T21:32:41.999971,15.30132172,.0001279,53.1595,257.1228,81.4458,62.5685,0,C,47383,93,1,.21445E-2,.63574E-3,0,0.132,SpaceX-E
STARLINK-2103,2021-005AL,2026-04-04T00:46:42.000038,15.30170087,.0001263,53.1593,256.4964,83.3864,83.1578,0,C,47383,94,1,.19242E-3,.57059E-4,0,0.211,SpaceX-E
STARLINK-2103,2021-005AL,2026-04-04T03:29:42.000000,15.30177159,.0001243,53.1595,255.9700,88.8024,341.6327,0,C,47383,94,1,-.17801E-3,-.5279E-4,0,0.242,SpaceX-E
STARLINK-2103,2021-005AL,2026-04-04T06:21:41.999962,15.30150607,.0001211,53.1595,255.4146,93.5341,275.2520,0,C,47383,94,1,.19869E-2,.5893E-3,0,0.220,SpaceX-E
STARLINK-2103,2021-005AL,2026-04-04T09:58:42.000010,15.30170808,.000128,53.1597,254.7144,94.9963,24.3642,0,C,47383,94,1,.15644E-2,.46421E-3,0,0.180,SpaceX-E
STARLINK-2103,2021-005AL,2026-04-04T13:01:41.999981,15.30200599,.0001257,53.1598,254.1247,91.5620,8.2403,0,C,47383,94,1,-.17519E-3,-.51991E-4,0,0.180,SpaceX-E
STARLINK-2103,2021-005AL,2026-04-04T15:54:41.999990,15.30201900,.0001261,53.1598,253.5675,86.1892,315.7925,0,C,47383,94,1,-.37782E-3,-.11212E-3,0,0.156,SpaceX-E
STARLINK-2103,2021-005AL,2026-04-04T19:09:42.000019,15.30182783,.0001271,53.1600,252.9391,82.4712,345.9020,0,C,47383,94,1,.11056E-2,.32811E-3,0,0.190,SpaceX-E
STARLINK-2103,2021-005AL,2026-04-04T21:08:42.000029,15.30170772,.0001227,53.1600,252.5555,79.3461,84.5173,0,C,47383,94,1,.22468E-2,.6669E-3,0,0.118,SpaceX-E
STARLINK-2103,2021-005AL,2026-04-05T01:05:42.000000,15.30218220,.0001202,53.1599,251.7902,81.3880,269.6099,0,C,47383,95,1,-.61988E-3,-.18402E-3,0,0.212,SpaceX-E
STARLINK-2103,2021-005AL,2026-04-05T07:02:42.000029,15.30185305,.0001184,53.1600,250.6374,90.8227,186.6614,0,C,47383,95,1,.20659E-2,.61341E-3,0,0.189,SpaceX-E
STARLINK-2103,2021-005AL,2026-04-05T10:17:41.999971,15.30212334,.0001222,53.1603,250.0083,92.3820,211.4865,0,C,47383,95,1,.11486E-2,.34118E-3,0,0.171,SpaceX-E
STARLINK-2103,2021-005AL,2026-04-05T13:12:41.999990,15.30246576,.0001246,53.1603,249.4446,91.4633,162.2437,0,C,47383,95,1,-.1159E-2,-.34428E-3,0,0.251,SpaceX-E
STARLINK-2103,2021-005AL,2026-04-05T16:27:42.000019,15.30273165,.0001223,53.1600,248.8165,87.5224,192.5866,0,C,47383,95,1,-.46668E-2,-.13852E-2,0,0.259,SpaceX-E
STARLINK-2103,2021-005AL,2026-04-05T18:58:42.000010,15.30235203,.0001231,53.1601,248.3298,88.2020,49.9021,0,C,47383,95,1,-.34812E-2,-.10326E-2,0,0.345,SpaceX-E
STARLINK-2103,2021-005AL,2026-04-05T22:13:42.000038,15.30164006,.0001175,53.1597,247.7007,88.7903,75.7249,0,C,47383,95,1,.24037E-3,.71266E-4,0,0.216,SpaceX-E
STARLINK-2103,2021-005AL,2026-04-06T01:49:42.000038,15.30178687,.0001158,53.1597,247.0031,96.4375,174.8259,0,C,47383,96,1,-.85933E-3,-.25476E-3,0,0.200,SpaceX-E
STARLINK-2103,2021-005AL,2026-04-06T05:25:42.000038,15.30146389,.000118,53.1598,246.3056,103.4126,274.6134,0,C,47383,96,1,.15488E-2,.45922E-3,0,0.225,SpaceX-E
STARLINK-2103,2021-005AL,2026-04-06T08:18:41.999962,15.30150039,.0001225,53.1598,245.7473,103.8084,216.3814,0,C,47383,96,1,.18757E-2,.55629E-3,0,0.193,SpaceX-E
STARLINK-2103,2021-005AL,2026-04-06T11:33:41.999990,15.30187388,.0001229,53.1601,245.1189,102.3467,244.2064,0,C,47383,96,1,-.73308E-6,-.21748E-6,0,0.170,SpaceX-E
STARLINK-2103,2021-005AL,2026-04-06T14:15:41.999990,15.30191850,.0001211,53.1600,244.5971,96.7607,149.8639,0,C,47383,96,1,-.43351E-3,-.1286E-3,0,0.169,SpaceX-E
STARLINK-2103,2021-005AL,2026-04-06T17:30:42.000019,15.30178024,.0001223,53.1601,243.9688,90.0680,182.9432,0,C,47383,96,1,.61292E-3,.18183E-3,0,0.186,SpaceX-E
STARLINK-2103,2021-005AL,2026-04-06T20:12:42.000019,15.30161224,.000117,53.1603,243.4467,87.6744,85.4123,0,C,47383,96,1,.21906E-2,.65001E-3,0,0.122,SpaceX-E
STARLINK-2103,2021-005AL,2026-04-06T23:48:42.000019,15.30206492,.0001126,53.1600,242.7493,89.4014,190.4346,0,C,47383,96,1,-.44061E-3,-.13077E-3,0,0.215,SpaceX-E
STARLINK-2103,2021-005AL,2026-04-07T01:04:42.000038,15.30212226,.0001139,53.1601,242.5038,91.7370,118.9975,0,C,47383,97,1,-.83031E-3,-.24642E-3,0,0.201,SpaceX-E
STARLINK-2103,2021-005AL,2026-04-07T04:51:41.999962,15.30181797,.0001148,53.1603,241.7707,98.6462,260.9727,0,C,47383,97,1,.13426E-2,.39847E-3,0,0.233,SpaceX-E
STARLINK-2103,2021-005AL,2026-04-07T08:06:41.999990,15.30185611,.0001193,53.1602,241.1413,99.0855,286.9196,0,C,47383,97,1,.17423E-2,.51728E-3,0,0.192,SpaceX-E
