OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,RMS,DATA_SOURCE
STARLINK-2446,2021-018BK,2026-04-01T01:23:42.000000,15.30994914,.000145,53.1579,141.8703,93.7678,6.4742,0,C,47844,91,1,.16549E-2,.5038E-3,0,0.195,SpaceX-E
STARLINK-2446,2021-018BK,2026-04-01T04:26:41.999971,15.31025181,.000148,53.1581,141.2796,92.9879,348.0741,0,C,47844,91,1,.19202E-3,.5847E-4,0,0.183,SpaceX-E
STARLINK-2446,2021-018BK,2026-04-01T07:19:41.999981,15.31038501,.0001456,53.1580,140.7217,89.2121,294.3860,0,C,47844,91,1,-.8191E-3,-.24941E-3,0,0.164,SpaceX-E
STARLINK-2446,2021-018BK,2026-04-01T09:50:41.999971,15.31026294,.0001479,53.1578,140.2345,85.0135,156.8757,0,C,47844,91,1,-.95687E-4,-.29135E-4,0,0.159,SpaceX-E
STARLINK-2446,2021-018BK,2026-04-01T13:26:41.999971,15.31006986,.0001426,53.1578,139.5374,81.6223,267.4873,0,C,47844,91,1,.25533E-2,.77794E-3,0,0.164,SpaceX-E
STARLINK-2446,2021-018BK,2026-04-01T17:45:41.999962,15.31068256,.0001358,53.1573,138.7000,83.0582,177.9370,0,C,47844,91,1,-.7501E-3,-.22861E-3,0,0.214,SpaceX-E
STARLINK-2446,2021-018BK,2026-04-01T20:48:42.000019,15.31058532,.0001342,53.1575,138.1082,87.9292,153.9209,0,C,47844,91,1,.19152E-4,.58376E-5,0,0.272,SpaceX-E
STARLINK-2446,2021-018BK,2026-04-01T23:41:42.000029,15.31003462,.000124,53.1572,137.5489,94.0875,90.3280,0,C,47844,91,1,.54289E-2,.16561E-2,0,0.335,SpaceX-E
STARLINK-2446,2021-018BK,2026-04-02T02:12:42.000019,15.31040732,.0001293,53.1574,137.0610,96.8537,305.8476,0,C,47844,92,1,.42302E-2,.12912E-2,0,0.281,SpaceX-E
STARLINK-2446,2021-018BK,2026-04-02T05:38:41.999971,15.31140328,.0001311,53.1575,136.3964,90.6654,20.9589,0,C,47844,92,1,-.11939E-2,-.36461E-3,0,0.431,SpaceX-E
STARLINK-2446,2021-018BK,2026-04-02T11:47:41.999971,15.31143443,.0001545,53.1574,135.2057,82.2189,2.6690,0,C,47844,92,1,-.70401E-2,-.21443E-2,0,0.557,SpaceX-E
STARLINK-2446,2021-018BK,2026-04-02T14:39:42.000019,15.31018332,.0001608,53.1571,134.6500,80.6387,303.0194,0,C,47844,92,1,-.65462E-3,-.19922E-3,0,0.380,SpaceX-E
STARLINK-2446,2021-018BK,2026-04-02T17:42:41.999990,15.31013760,.0001708,53.1570,134.0581,82.0735,282.4179,0,C,47844,92,1,-.42447E-3,-.12917E-3,0,0.217,SpaceX-E
STARLINK-2446,2021-018BK,2026-04-03T00:32:41.999971,15.30993717,.0001679,53.1570,132.7326,90.1350,44.5235,0,C,47844,93,1,.19927E-2,.60671E-3,0,0.195,SpaceX-E
STARLINK-2446,2021-018BK,2026-04-03T03:24:42.000019,15.31022743,.000172,53.1572,132.1773,89.8267,343.5261,0,C,47844,93,1,.83172E-3,.25333E-3,0,0.182,SpaceX-E
STARLINK-2446,2021-018BK,2026-04-03T06:38:42.000000,15.31041122,.0001706,53.1572,131.5516,86.3480,9.9647,0,C,47844,93,1,-.38701E-3,-.11788E-3,0,0.163,SpaceX-E
STARLINK-2446,2021-018BK,2026-04-03T09:39:41.999962,15.31054367,.0001612,53.1572,130.9676,84.3792,345.1132,0,C,47844,93,1,-.36053E-2,-.10969E-2,0,0.285,SpaceX-E
STARLINK-2446,2021-018BK,2026-04-03T12:49:42.000010,15.30974873,.000146,53.1572,130.3543,82.7735,354.3815,0,C,47844,93,1,.65673E-3,.19971E-3,0,0.263,SpaceX-E
STARLINK-2446,2021-018BK,2026-04-03T16:27:42.000019,15.30988873,.0001419,53.1570,129.6496,83.7886,108.2136,0,C,47844,93,1,-.2008E-3,-.61064E-4,0,0.214,SpaceX-E
STARLINK-2446,2021-018BK,2026-04-03T19:41:42.000000,15.30989554,.0001385,53.1572,129.0221,88.7327,126.2126,0,C,47844,93,1,-.1757E-3,-.53434E-4,0,0.259,SpaceX-E
STARLINK-2446,2021-018BK,2026-04-03T23:49:41.999981,15.30968556,.0001397,53.1571,128.2204,93.1010,351.5943,0,C,47844,93,1,.20687E-2,.62938E-3,0,0.191,SpaceX-E
STARLINK-2446,2021-018BK,2026-04-04T02:53:42.000000,15.31000446,.0001455,53.1573,127.6263,93.0084,336.3265,0,C,47844,94,1,.88021E-3,.26791E-3,0,0.182,SpaceX-E
STARLINK-2446,2021-018BK,2026-04-04T05:46:42.000010,15.31021273,.0001433,53.1574,127.0684,89.7203,282.1402,0,C,47844,94,1,-.41347E-3,-.12585E-3,0,0.166,SpaceX-E
STARLINK-2446,2021-018BK,2026-04-04T08:28:42.000010,15.31012666,.0001461,53.1573,126.5458,84.5643,187.7072,0,C,47844,94,1,.16052E-3,.4886E-4,0,0.159,SpaceX-E
STARLINK-2446,2021-018BK,2026-04-04T11:53:42.000000,15.30992975,.0001468,53.1575,125.8843,82.3848,254.9739,0,C,47844,94,1,.19323E-2,.58829E-3,0,0.166,SpaceX-E
STARLINK-2446,2021-018BK,2026-04-04T14:24:41.999990,15.31010332,.0001422,53.1573,125.3964,81.5518,114.0812,0,C,47844,94,1,.11757E-2,.35802E-3,0,0.200,SpaceX-E
STARLINK-2446,2021-018BK,2026-04-04T17:39:42.000019,15.31040475,.000139,53.1575,124.7657,85.5092,136.9057,0,C,47844,94,1,-.80467E-3,-.24503E-3,0,0.204,SpaceX-E
STARLINK-2446,2021-018BK,2026-04-04T21:04:42.000010,15.31010157,.0001403,53.1576,124.1028,90.0482,197.4670,0,C,47844,94,1,.12697E-2,.38665E-3,0,0.246,SpaceX-E
STARLINK-2446,2021-018BK,2026-04-04T23:46:42.000010,15.31011074,.0001412,53.1575,123.5791,92.1230,95.8026,0,C,47844,94,1,.16135E-2,.49145E-3,0,0.197,SpaceX-E
STARLINK-2446,2021-018BK,2026-04-05T02:18:41.999962,15.31033099,.0001464,53.1577,123.0884,91.9797,318.0535,0,C,47844,95,1,.69576E-3,.21197E-3,0,0.181,SpaceX-E
STARLINK-2446,2021-018BK,2026-04-05T05:55:42.000010,15.31062588,.0001484,53.1581,122.3884,88.6749,72.4060,0,C,47844,95,1,-.1664E-2,-.50684E-3,0,0.203,SpaceX-E
STARLINK-2446,2021-018BK,2026-04-05T12:14:41.999971,15.31009388,.0001443,53.1588,121.1654,84.4796,88.0908,0,C,47844,95,1,.62525E-3,.19034E-3,0,0.184,SpaceX-E
STARLINK-2446,2021-018BK,2026-04-05T14:35:42.000000,15.31012463,.0001421,53.1588,120.7096,86.4499,266.1064,0,C,47844,95,1,.47898E-3,.14582E-3,0,0.201,SpaceX-E
STARLINK-2446,2021-018BK,2026-04-05T18:00:41.999990,15.31029067,.0001439,53.1591,120.0465,91.9418,325.6954,0,C,47844,95,1,-.62215E-3,-.1894E-3,0,0.231,SpaceX-E
STARLINK-2446,2021-018BK,2026-04-05T22:08:41.999971,15.30994668,.0001446,53.1591,119.2448,96.3588,191.0524,0,C,47844,95,1,.19621E-2,.59742E-3,0,0.188,SpaceX-E
STARLINK-2446,2021-018BK,2026-04-06T00:39:41.999962,15.31014254,.0001504,53.1593,118.7569,97.6170,48.0686,0,C,47844,96,1,.12101E-2,.36853E-3,0,0.180,SpaceX-E
STARLINK-2446,2021-018BK,2026-04-06T04:15:41.999962,15.31043099,.0001499,53.1595,118.0601,94.6342,158.2607,0,C,47844,96,1,-.45109E-3,-.13739E-3,0,0.177,SpaceX-E
STARLINK-2446,2021-018BK,2026-04-06T06:57:41.999962,15.31039686,.0001497,53.1594,117.5376,89.6589,63.6546,0,C,47844,96,1,-.49107E-3,-.14955E-3,0,0.154,SpaceX-E
STARLINK-2446,2021-018BK,2026-04-06T10:01:41.999981,15.31021096,.0001503,53.1597,116.9440,86.3805,51.6075,0,C,47844,96,1,.9982E-3,.30404E-3,0,0.191,SpaceX-E
STARLINK-2446,2021-018BK,2026-04-06T13:15:41.999962,15.31024028,.0001474,53.1596,116.3174,84.4647,76.4884,0,C,47844,96,1,.13995E-2,.4264E-3,0,0.179,SpaceX-E
STARLINK-2446,2021-018BK,2026-04-06T17:35:42.000000,15.31058016,.0001463,53.1598,115.4765,90.0158,346.6625,0,C,47844,96,1,-.68562E-3,-.2089E-3,0,0.230,SpaceX-E
STARLINK-2446,2021-018BK,2026-04-06T20:49:41.999981,15.31028739,.0001428,53.1599,114.8493,93.9680,5.6942,0,C,47844,96,1,.14785E-2,.45055E-3,0,0.226,SpaceX-E
STARLINK-2446,2021-018BK,2026-04-07T00:03:41.999962,15.31041000,.0001526,53.1600,114.2223,95.2467,27.3829,0,C,47844,97,1,.13242E-2,.40366E-3,0,0.185,SpaceX-E
STARLINK-2446,2021-018BK,2026-04-07T03:07:41.999981,15.31072174,.0001557,53.1601,113.6286,92.8800,14.4196,0,C,47844,97,1,-.38363E-3,-.11696E-3,0,0.199,SpaceX-E
STARLINK-2446,2021-018BK,2026-04-07T04:27:42.000019,15.31092768,.0001527,53.1600,113.3707,92.2249,321.4542,0,C,47844,97,1,-.21214E-2,-.64662E-3,0,0.278,SpaceX-E
STARLINK-2446,2021-018BK,2026-04-07T07:39:41.999990,15.31102044,.0001579,53.1598,112.7514,90.7072,338.2955,0,C,47844,97,1,-.44195E-2,-.13461E-2,0,0.220,SpaceX-E
STARLINK-2446,2021-018BK,2026-04-07T10:59:42.000000,15.31028312,.0001499,53.1598,112.1059,91.5401,23.4406,0,C,47844,97,1,-.10011E-2,-.30471E-3,0,0.306,SpaceX-E
STARLINK-2446,2021-018BK,2026-04-07T13:32:42.000000,15.30999192,.0001492,53.1594,111.6114,93.4151,247.5184,0,C,47844,97,1,.53673E-3,.16333E-3,0,0.197,SpaceX-E
STARLINK-2446,2021-018BK,2026-04-07T16:58:42.000038,15.31017857,.0001516,53.1595,110.9452,97.8750,311.9618,0,C,47844,97,1,-.76413E-3,-.23253E-3,0,0.223,SpaceX-E
STARLINK-2446,2021-018BK,2026-04-07T20:24:41.999990,15.30987159,.0001485,53.1596,110.2793,102.5373,16.2187,0,C,47844,97,1,.138E-2,.41997E-3,0,0.231,SpaceX-E
STARLINK-2446,2021-018BK,2026-04-07T22:44:41.999971,15.30986911,.0001555,53.1595,109.8267,102.9537,191.9528,0,C,47844,97,1,.17793E-2,.54156E-3,0,0.192,SpaceX-E
STARLINK-2446,2021-018BK,2026-04-08T00:54:41.999990,15.31009729,.0001601,53.1597,109.4070,102.5394,330.2137,0,C,47844,98,1,.74259E-3,.22608E-3,0,0.183,SpaceX-E
STARLINK-2446,2021-018BK,2026-04-08T03:58:42.000010,15.31033298,.000157,53.1598,108.8137,99.7662,317.6423,0,C,47844,98,1,-.84562E-3,-.25744E-3,0,0.167,SpaceX-E
STARLINK-2446,2021-018BK,2026-04-08T06:30:41.999962,15.31023398,.0001562,53.1597,108.3234,95.4145,184.1117,0,C,47844,98,1,-.36033E-3,-.10969E-3,0,0.160,SpaceX-E
STARLINK-2446,2021-018BK,2026-04-08T09:01:42.000038,15.31009087,.0001553,53.1600,107.8362,93.3020,44.5110,0,C,47844,98,1,.75215E-3,.22898E-3,0,0.188,SpaceX-E
STARLINK-2446,2021-018BK,2026-04-08T11:33:41.999990,15.31000343,.0001507,53.1599,107.3455,91.7757,268.1514,0,C,47844,98,1,.17495E-2,.53272E-3,0,0.141,SpaceX-E
STARLINK-2446,2021-018BK,2026-04-08T14:37:42.000010,15.31038441,.000149,53.1597,106.7505,92.3977,252.1817,0,C,47844,98,1,-.51396E-3,-.15652E-3,0,0.214,SpaceX-E
STARLINK-2446,2021-018BK,2026-04-08T17:08:42.000000,15.31041499,.0001501,53.1599,106.2622,96.8758,105.9902,0,C,47844,98,1,-.77355E-3,-.23557E-3,0,0.229,SpaceX-E
STARLINK-2446,2021-018BK,2026-04-08T20:12:42.000019,15.31010397,.0001497,53.1598,105.6673,99.7967,87.7475,0,C,47844,98,1,.14404E-2,.43866E-3,0,0.229,SpaceX-E
STARLINK-2446,2021-018BK,2026-04-08T22:44:41.999971,15.31014999,.0001565,53.1597,105.1761,101.2898,308.3680,0,C,47844,98,1,.15691E-2,.47795E-3,0,0.192,SpaceX-E
STARLINK-2446,2021-018BK,2026-04-09T00:32:41.999971,15.31034916,.0001617,53.1600,104.8275,101.0306,2.2295,0,C,47844,99,1,.6442E-3,.19627E-3,0,0.181,SpaceX-E
STARLINK-2446,2021-018BK,2026-04-09T03:48:41.999962,15.31063762,.000156,53.1600,104.1954,97.2015,36.6818,0,C,47844,99,1,-.15053E-2,-.45855E-3,0,0.226,SpaceX-E
STARLINK-2446,2021-018BK,2026-04-09T05:58:41.999981,15.31067868,.0001505,53.1598,103.7761,93.8637,177.8886,0,C,47844,99,1,-.24757E-2,-.75392E-3,0,0.214,SpaceX-E
STARLINK-2446,2021-018BK,2026-04-09T08:29:41.999971,15.31048753,.0001485,53.1600,103.2890,90.6712,39.3789,0,C,47844,99,1,-.19536E-2,-.59471E-3,0,0.249,SpaceX-E
STARLINK-2446,2021-018BK,2026-04-09T11:01:42.000010,15.31009048,.0001418,53.1599,102.7982,88.3416,263.8378,0,C,47844,99,1,.30497E-3,.92823E-4,0,0.221,SpaceX-E
STARLINK-2446,2021-018BK,2026-04-09T13:43:42.000010,15.31014775,.0001351,53.1596,102.2745,88.0878,164.4980,0,C,47844,99,1,-.24783E-3,-.75426E-4,0,0.222,SpaceX-E
STARLINK-2446,2021-018BK,2026-04-09T15:53:42.000029,15.31023801,.0001381,53.1597,101.8540,90.7395,299.7006,0,C,47844,99,1,-.88425E-3,-.26911E-3,0,0.220,SpaceX-E
STARLINK-2446,2021-018BK,2026-04-09T18:24:42.000019,15.31004728,.0001363,53.1599,101.3658,94.5076,154.2190,0,C,47844,99,1,.39803E-3,.12114E-3,0,0.272,SpaceX-E
STARLINK-2446,2021-018BK,2026-04-09T20:56:41.999971,15.30990146,.0001362,53.1595,100.8745,97.3333,13.5068,0,C,47844,99,1,.16388E-2,.49882E-3,0,0.202,SpaceX-E
STARLINK-2446,2021-018BK,2026-04-09T23:28:42.000010,15.31006457,.0001426,53.1598,100.3836,98.0808,234.8620,0,C,47844,99,1,.1179E-2,.35899E-3,0,0.186,SpaceX-E
STARLINK-2446,2021-018BK,2026-04-10T01:31:42.000038,15.31029853,.0001442,53.1597,99.9868,96.8879,347.0990,0,C,47844,100,1,-.14187E-3,-.432E-4,0,0.179,SpaceX-E
STARLINK-2446,2021-018BK,2026-04-10T03:49:42.000010,15.31035201,.0001423,53.1597,99.5418,93.7486,158.7371,0,C,47844,100,1,-.63363E-3,-.19293E-3,0,0.167,SpaceX-E
STARLINK-2446,2021-018BK,2026-04-10T06:05:41.999971,15.31030525,.0001448,53.1596,99.1031,90.0431,323.2846,0,C,47844,100,1,-.43878E-3,-.13359E-3,0,0.150,SpaceX-E
STARLINK-2446,2021-018BK,2026-04-10T09:14:41.999971,15.31007601,.0001431,53.1597,98.4933,87.7003,329.4473,0,C,47844,100,1,.13324E-2,.40572E-3,0,0.163,SpaceX-E
STARLINK-2446,2021-018BK,2026-04-10T11:16:42.000038,15.31007548,.0001403,53.1594,98.0992,85.7568,78.6132,0,C,47844,100,1,.16469E-2,.50155E-3,0,0.145,SpaceX-E
