OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,RMS,DATA_SOURCE
STARLINK-1227,2020-012BE,2026-06-01T00:54:41.999990,15.43353447,.0002518,53.1543,326.9088,205.8613,4.5078,0,C,45230,152,1,.16163E-2,.73463E-3,0,0.221,SpaceX-E
STARLINK-1227,2020-012BE,2026-06-01T04:12:41.999990,15.43391197,.000262,53.1544,326.2563,206.3538,48.4091,0,C,45230,152,1,.95768E-3,.43561E-3,0,0.214,SpaceX-E
STARLINK-1227,2020-012BE,2026-06-01T05:57:42.000019,15.43386296,.0002685,53.1544,325.9104,206.0208,94.1150,0,C,45230,152,1,.16362E-2,.74449E-3,0,0.247,SpaceX-E
STARLINK-1227,2020-012BE,2026-06-01T07:53:41.999971,15.43382127,.0002745,53.1542,325.5282,206.5886,181.3898,0,C,45230,152,1,.23668E-2,.10774E-2,0,0.196,SpaceX-E
STARLINK-1227,2020-012BE,2026-06-01T13:28:41.999981,15.43452087,.0002716,53.1544,324.4261,207.2405,34.0681,0,C,45230,152,1,.93759E-3,.42734E-3,0,0.171,SpaceX-E
STARLINK-1227,2020-012BE,2026-06-01T15:26:42.000029,15.43465584,.0002638,53.1543,324.0382,209.3336,127.5500,0,C,45230,152,1,.62469E-3,.28479E-3,0,0.164,SpaceX-E
STARLINK-1227,2020-012BE,2026-06-01T18:47:42.000000,15.43462531,.0002532,53.1543,323.3774,211.0944,181.8231,0,C,45230,152,1,.13502E-2,.61581E-3,0,0.188,SpaceX-E
STARLINK-1227,2020-012BE,2026-06-01T21:50:41.999971,15.43460592,.0002503,53.1542,322.7754,214.0742,165.3854,0,C,45230,152,1,.24598E-2,.11228E-2,0,0.146,SpaceX-E
STARLINK-1227,2020-012BE,2026-06-01T22:35:41.999971,15.43465427,.0002504,53.1540,322.6273,214.6555,338.5431,0,C,45230,152,1,.24947E-2,.11389E-2,0,0.151,SpaceX-E
STARLINK-1227,2020-012BE,2026-06-02T00:42:42.000019,15.43509649,.0002537,53.1538,322.2087,215.8403,107.6837,0,C,45230,153,1,.11416E-2,.52142E-3,0,0.216,SpaceX-E
STARLINK-1227,2020-012BE,2026-06-02T03:25:41.999981,15.43536345,.0002632,53.1539,321.6715,215.2021,17.6556,0,C,45230,153,1,.4704E-3,.21494E-3,0,0.220,SpaceX-E
STARLINK-1227,2020-012BE,2026-06-02T05:46:42.000010,15.43523369,.0002773,53.1540,321.2067,214.4436,202.8237,0,C,45230,153,1,.1521E-2,.69526E-3,0,0.261,SpaceX-E
STARLINK-1227,2020-012BE,2026-06-02T08:06:41.999990,15.43519447,.0002768,53.1538,320.7454,214.6450,23.1694,0,C,45230,153,1,.23317E-2,.10664E-2,0,0.195,SpaceX-E
STARLINK-1227,2020-012BE,2026-06-02T10:14:42.000000,15.43540947,.0002784,53.1539,320.3240,214.4378,157.5852,0,C,45230,153,1,.2151E-2,.98428E-3,0,0.187,SpaceX-E
STARLINK-1227,2020-012BE,2026-06-02T13:56:42.000029,15.43589294,.000272,53.1542,319.5940,216.7970,292.3809,0,C,45230,153,1,.10025E-2,.45907E-3,0,0.183,SpaceX-E
STARLINK-1227,2020-012BE,2026-06-02T15:42:42.000019,15.43595939,.000265,53.1542,319.2455,218.6475,339.8137,0,C,45230,153,1,.99008E-3,.45349E-3,0,0.169,SpaceX-E
STARLINK-1227,2020-012BE,2026-06-02T18:16:41.999981,15.43602679,.0002598,53.1542,318.7391,219.9388,213.1448,0,C,45230,153,1,.12458E-2,.57087E-3,0,0.174,SpaceX-E
STARLINK-1227,2020-012BE,2026-06-02T20:22:41.999981,15.43593283,.0002549,53.1544,318.3246,222.5709,337.0294,0,C,45230,153,1,.23099E-2,.1059E-2,0,0.186,SpaceX-E
