OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,RMS,DATA_SOURCE
STARLINK-35137,2025-212L,2026-06-01T00:59:41.999971,15.33506413,.0001194,53.1608,308.4165,81.1641,25.5177,0,C,65686,152,1,.19702E-3,.64848E-4,0,0.209,SpaceX-E
STARLINK-35137,2025-212L,2026-06-01T02:47:41.999971,15.33512949,.0001168,53.1609,308.0659,85.1491,75.8094,0,C,65686,152,1,.79402E-5,.26137E-5,0,0.225,SpaceX-E
STARLINK-35137,2025-212L,2026-06-01T06:01:42.000038,15.33487669,.0001134,53.1609,307.4363,88.5732,96.5620,0,C,65686,152,1,.20145E-2,.6633E-3,0,0.233,SpaceX-E
STARLINK-35137,2025-212L,2026-06-01T07:49:42.000038,15.33490453,.0001174,53.1608,307.0859,90.2741,149.1399,0,C,65686,152,1,.229E-2,.75419E-3,0,0.196,SpaceX-E
STARLINK-35137,2025-212L,2026-06-01T09:37:42.000038,15.33507949,.00012,53.1610,306.7358,91.3062,202.3821,0,C,65686,152,1,.18143E-2,.59769E-3,0,0.188,SpaceX-E
STARLINK-35137,2025-212L,2026-06-01T13:14:42.000000,15.33553759,.0001201,53.1610,306.0333,87.4040,318.6774,0,C,65686,152,1,-.53532E-3,-.17639E-3,0,0.197,SpaceX-E
STARLINK-35137,2025-212L,2026-06-01T17:02:41.999971,15.33552081,.0001226,53.1609,305.2950,81.7148,118.9792,0,C,65686,152,1,-.90047E-3,-.29664E-3,0,0.179,SpaceX-E
STARLINK-35137,2025-212L,2026-06-01T18:07:41.999981,15.33545018,.0001238,53.1610,305.0846,82.0486,7.9875,0,C,65686,152,1,-.48169E-3,-.15868E-3,0,0.214,SpaceX-E
STARLINK-35137,2025-212L,2026-06-01T21:00:41.999990,15.33512362,.0001185,53.1608,304.5240,80.2167,313.4568,0,C,65686,152,1,.17871E-2,.58882E-3,0,0.153,SpaceX-E
STARLINK-35137,2025-212L,2026-06-01T23:09:41.999962,15.33530569,.0001178,53.1606,304.1053,80.8536,87.6558,0,C,65686,152,1,.10141E-2,.33417E-3,0,0.210,SpaceX-E
STARLINK-35137,2025-212L,2026-06-02T01:18:42.000019,15.33556486,.0001146,53.1605,303.6866,82.7800,220.5676,0,C,65686,153,1,.3941E-4,.12991E-4,0,0.204,SpaceX-E
STARLINK-35137,2025-212L,2026-06-02T03:27:41.999990,15.33550249,.0001143,53.1607,303.2678,88.9721,349.2256,0,C,65686,153,1,.80539E-3,.26554E-3,0,0.261,SpaceX-E
STARLINK-35137,2025-212L,2026-06-02T05:26:42.000000,15.33534615,.0001098,53.1605,302.8817,89.9171,84.7738,0,C,65686,153,1,.21068E-2,.69476E-3,0,0.244,SpaceX-E
STARLINK-35137,2025-212L,2026-06-02T07:35:41.999971,15.33535569,.000115,53.1604,302.4632,92.6349,216.9049,0,C,65686,153,1,.25812E-2,.85142E-3,0,0.189,SpaceX-E
STARLINK-35137,2025-212L,2026-06-02T09:34:41.999981,15.33559885,.0001188,53.1606,302.0775,92.5421,313.4794,0,C,65686,153,1,.17992E-2,.5937E-3,0,0.192,SpaceX-E
STARLINK-35137,2025-212L,2026-06-02T11:44:42.000000,15.33593236,.0001243,53.1607,301.6566,93.2616,91.4417,0,C,65686,153,1,.314E-4,.10363E-4,0,0.274,SpaceX-E
STARLINK-35137,2025-212L,2026-06-02T13:43:42.000010,15.33636549,.0001159,53.1606,301.2713,94.4509,186.7419,0,C,65686,153,1,-.33968E-2,-.11205E-2,0,0.421,SpaceX-E
STARLINK-35137,2025-212L,2026-06-02T15:42:42.000019,15.33648603,.0001187,53.1605,300.8860,90.3334,287.3589,0,C,65686,153,1,-.54384E-2,-.17928E-2,0,0.341,SpaceX-E
STARLINK-35137,2025-212L,2026-06-02T17:52:42.000038,15.33608215,.0001178,53.1605,300.4650,93.1620,63.2385,0,C,65686,153,1,-.43985E-2,-.14489E-2,0,0.442,SpaceX-E
STARLINK-35137,2025-212L,2026-06-02T19:57:41.999990,15.33529747,.0001208,53.1605,300.0599,93.8195,182.1122,0,C,65686,153,1,-.76241E-3,-.251E-3,0,0.430,SpaceX-E
