OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,RMS,DATA_SOURCE
STARLINK-34983,2025-192H,2026-06-01T01:47:42.000029,15.31673086,.0001416,53.1556,204.4357,95.2749,108.8461,0,C,65411,152,1,.14534E-2,.45187E-3,0,0.195,SpaceX-E
STARLINK-34983,2025-192H,2026-06-01T03:36:41.999990,15.31689739,.0001442,53.1558,204.0834,95.9677,165.7653,0,C,65411,152,1,.82689E-3,.25715E-3,0,0.166,SpaceX-E
STARLINK-34983,2025-192H,2026-06-01T05:02:41.999971,15.31704352,.0001443,53.1560,203.8058,95.1439,136.0837,0,C,65411,152,1,-.21218E-4,-.65986E-5,0,0.177,SpaceX-E
STARLINK-34983,2025-192H,2026-06-01T06:51:42.000019,15.31714364,.0001417,53.1560,203.4537,91.8456,197.0024,0,C,65411,152,1,-.79443E-3,-.24705E-3,0,0.173,SpaceX-E
STARLINK-34983,2025-192H,2026-06-01T10:27:42.000019,15.31705192,.0001452,53.1560,202.7562,86.4082,310.0260,0,C,65411,152,1,-.48839E-3,-.15185E-3,0,0.167,SpaceX-E
STARLINK-34983,2025-192H,2026-06-01T14:04:41.999981,15.31674125,.0001382,53.1562,202.0550,83.2314,64.6238,0,C,65411,152,1,.18593E-2,.5782E-3,0,0.117,SpaceX-E
STARLINK-34983,2025-192H,2026-06-01T15:51:42.000019,15.31695158,.0001384,53.1561,201.7089,84.1239,113.6823,0,C,65411,152,1,.73309E-3,.228E-3,0,0.207,SpaceX-E
STARLINK-34983,2025-192H,2026-06-01T19:38:42.000029,15.31718851,.0001366,53.1561,200.9739,89.0236,258.5054,0,C,65411,152,1,-.80465E-3,-.25026E-3,0,0.224,SpaceX-E
STARLINK-34983,2025-192H,2026-06-01T22:31:42.000038,15.31638952,.0001195,53.1562,200.4140,86.7548,203.6194,0,C,65411,152,1,.12713E-2,.39481E-3,0,0.242,SpaceX-E
STARLINK-34983,2025-192H,2026-06-02T00:41:41.999971,15.31636949,.0001183,53.1561,199.9933,88.7021,339.7393,0,C,65411,153,1,.17864E-2,.55486E-3,0,0.189,SpaceX-E
STARLINK-34983,2025-192H,2026-06-02T02:50:42.000029,15.31658272,.0001237,53.1562,199.5763,90.4916,112.1776,0,C,65411,153,1,.98279E-3,.30535E-3,0,0.170,SpaceX-E
STARLINK-34983,2025-192H,2026-06-02T04:51:41.999962,15.31678240,.0001221,53.1564,199.1855,88.2746,217.9772,0,C,65411,153,1,-.74458E-4,-.23136E-4,0,0.168,SpaceX-E
STARLINK-34983,2025-192H,2026-06-02T07:01:41.999981,15.31684967,.0001233,53.1563,198.7658,83.5963,0.7276,0,C,65411,153,1,-.64317E-3,-.19984E-3,0,0.165,SpaceX-E
STARLINK-34983,2025-192H,2026-06-02T10:59:42.000000,15.31664493,.0001284,53.1565,197.9972,76.3763,199.8104,0,C,65411,153,1,.82066E-3,.25501E-3,0,0.189,SpaceX-E
