OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,RMS,DATA_SOURCE
STARLINK-35024,2025-192G,2026-06-01T00:19:42.000038,15.31670222,.000118,53.1567,204.8829,91.8272,54.1757,0,C,65410,152,1,.17126E-2,.53248E-3,0,0.209,SpaceX-E
STARLINK-35024,2025-192G,2026-06-01T03:56:42.000000,15.31698937,.0001244,53.1569,204.1814,94.1448,163.2544,0,C,65410,152,1,.5776E-3,.17965E-3,0,0.165,SpaceX-E
STARLINK-35024,2025-192G,2026-06-01T05:44:42.000000,15.31716691,.0001221,53.1569,203.8327,91.8688,219.3166,0,C,65410,152,1,-.57073E-3,-.17751E-3,0,0.176,SpaceX-E
STARLINK-35024,2025-192G,2026-06-01T07:33:41.999962,15.31723032,.0001225,53.1568,203.4808,87.9351,280.8735,0,C,65410,152,1,-.12873E-2,-.40034E-3,0,0.168,SpaceX-E
STARLINK-35024,2025-192G,2026-06-01T09:21:41.999962,15.31717839,.000125,53.1567,203.1321,85.1040,337.4992,0,C,65410,152,1,-.12415E-2,-.38604E-3,0,0.152,SpaceX-E
STARLINK-35024,2025-192G,2026-06-01T14:56:41.999971,15.31680357,.0001198,53.1563,202.0495,81.6643,184.4664,0,C,65410,152,1,.13212E-2,.41086E-3,0,0.148,SpaceX-E
STARLINK-35024,2025-192G,2026-06-01T16:44:41.999971,15.31704444,.0001173,53.1561,201.6999,82.5809,237.3317,0,C,65410,152,1,-.12349E-3,-.38402E-4,0,0.219,SpaceX-E
STARLINK-35024,2025-192G,2026-06-01T19:15:41.999962,15.31715943,.0001177,53.1561,201.2110,88.4226,90.0281,0,C,65410,152,1,-.88552E-3,-.27537E-3,0,0.222,SpaceX-E
STARLINK-35024,2025-192G,2026-06-01T22:19:41.999981,15.31687589,.0001132,53.1561,200.6155,93.5566,69.8818,0,C,65410,152,1,.10852E-2,.3375E-3,0,0.261,SpaceX-E
STARLINK-35024,2025-192G,2026-06-02T00:29:42.000000,15.31679705,.0001176,53.1560,200.1949,96.3284,205.1940,0,C,65410,153,1,.18976E-2,.59024E-3,0,0.188,SpaceX-E
STARLINK-35024,2025-192G,2026-06-02T04:39:41.999990,15.31720560,.0001214,53.1563,199.3871,96.0359,83.3245,0,C,65410,153,1,.32607E-5,.10146E-5,0,0.181,SpaceX-E
STARLINK-35024,2025-192G,2026-06-02T06:49:42.000010,15.31740086,.0001157,53.1562,198.9672,90.4109,227.0328,0,C,65410,153,1,-.15686E-2,-.48801E-3,0,0.220,SpaceX-E
STARLINK-35024,2025-192G,2026-06-02T08:47:41.999971,15.31744987,.0001192,53.1561,198.5863,84.0357,325.5189,0,C,65410,153,1,-.24961E-2,-.77633E-3,0,0.199,SpaceX-E
STARLINK-35024,2025-192G,2026-06-02T10:47:42.000029,15.31713737,.0000921,53.1561,198.1986,81.9842,67.3470,0,C,65410,153,1,.38414E-2,.11972E-2,0,0.271,SpaceX-E
STARLINK-35024,2025-192G,2026-06-02T12:46:42.000038,15.31774503,.0000917,53.1561,197.8142,81.9781,163.2857,0,C,65410,153,1,.54924E-3,.17123E-3,0,0.484,SpaceX-E
STARLINK-35024,2025-192G,2026-06-02T14:45:41.999962,15.31853565,.0000824,53.1558,197.4293,73.9989,267.2031,0,C,65410,153,1,-.545E-2,-.16983E-2,0,0.563,SpaceX-E
STARLINK-35024,2025-192G,2026-06-02T16:55:41.999981,15.31875852,.0001024,53.1556,197.0083,77.6152,41.6982,0,C,65410,153,1,-.90615E-2,-.28207E-2,0,0.483,SpaceX-E
STARLINK-35024,2025-192G,2026-06-02T19:04:42.000038,15.31818182,.0001059,53.1558,196.5906,83.1250,170.4868,0,C,65410,153,1,-.77554E-2,-.24114E-2,0,0.580,SpaceX-E
STARLINK-35024,2025-192G,2026-06-02T21:14:41.999971,15.31697431,.0001154,53.1558,196.1697,93.5176,298.2283,0,C,65410,153,1,-.17189E-2,-.53401E-3,0,0.584,SpaceX-E
STARLINK-35024,2025-192G,2026-06-02T23:34:42.000038,15.31635967,.0001249,53.1556,195.7166,93.4289,114.7233,0,C,65410,153,1,.17392E-2,.5402E-3,0,0.206,SpaceX-E
STARLINK-35024,2025-192G,2026-06-03T01:44:41.999971,15.31639413,.0001319,53.1558,195.2963,96.4839,249.7271,0,C,65410,154,1,.12476E-2,.38745E-3,0,0.194,SpaceX-E
STARLINK-35024,2025-192G,2026-06-03T03:44:42.000029,15.31660148,.0001321,53.1559,194.9086,95.6250,350.3310,0,C,65410,154,1,.42691E-4,.13259E-4,0,0.182,SpaceX-E
STARLINK-35024,2025-192G,2026-06-03T05:44:42.000000,15.31666782,.0001301,53.1560,194.5212,92.5979,93.1117,0,C,65410,154,1,-.42889E-3,-.1332E-3,0,0.171,SpaceX-E
STARLINK-35024,2025-192G,2026-06-03T07:54:42.000019,15.31661443,.0001303,53.1559,194.1015,87.4661,236.3146,0,C,65410,154,1,.25345E-4,.78718E-5,0,0.163,SpaceX-E
STARLINK-35024,2025-192G,2026-06-03T09:53:42.000029,15.31656962,.0001333,53.1559,193.7172,84.7919,334.9147,0,C,65410,154,1,.58363E-3,.18129E-3,0,0.155,SpaceX-E
STARLINK-35024,2025-192G,2026-06-03T11:52:42.000038,15.31646200,.0001309,53.1561,193.3327,82.0399,73.5949,0,C,65410,154,1,.17685E-2,.54946E-3,0,0.149,SpaceX-E
STARLINK-35024,2025-192G,2026-06-03T13:51:41.999962,15.31654392,.000127,53.1558,192.9480,81.0347,170.5232,0,C,65410,154,1,.17758E-2,.55187E-3,0,0.143,SpaceX-E
STARLINK-35024,2025-192G,2026-06-03T15:49:42.000010,15.31685426,.0001253,53.1557,192.5661,80.6177,263.0280,0,C,65410,154,1,.58392E-4,.18149E-4,0,0.214,SpaceX-E
STARLINK-35024,2025-192G,2026-06-03T17:48:42.000019,15.31698418,.0001268,53.1557,192.1809,84.6563,354.9171,0,C,65410,154,1,-.81263E-3,-.25258E-3,0,0.220,SpaceX-E
STARLINK-35024,2025-192G,2026-06-03T19:58:42.000038,15.31690696,.0001229,53.1559,191.7599,88.4684,129.1847,0,C,65410,154,1,-.35698E-3,-.11095E-3,0,0.265,SpaceX-E
STARLINK-35024,2025-192G,2026-06-04T00:29:42.000000,15.31671133,.0001243,53.1558,190.8831,93.9486,82.0072,0,C,65410,155,1,.14038E-2,.43641E-3,0,0.196,SpaceX-E
STARLINK-35024,2025-192G,2026-06-04T02:39:42.000019,15.31689233,.0001267,53.1561,190.4629,94.3618,219.6637,0,C,65410,155,1,.7222E-3,.22457E-3,0,0.166,SpaceX-E
STARLINK-35024,2025-192G,2026-06-04T05:00:41.999962,15.31709893,.0001269,53.1562,190.0076,91.0430,43.2022,0,C,65410,155,1,-.6569E-3,-.20426E-3,0,0.181,SpaceX-E
STARLINK-35024,2025-192G,2026-06-04T07:10:41.999981,15.31708085,.0001257,53.1561,189.5879,86.8914,185.4368,0,C,65410,155,1,-.74021E-3,-.23014E-3,0,0.164,SpaceX-E
STARLINK-35024,2025-192G,2026-06-04T09:09:41.999990,15.31702275,.0001292,53.1561,189.2036,83.6359,284.6298,0,C,65410,155,1,-.44566E-3,-.13856E-3,0,0.160,SpaceX-E
STARLINK-35024,2025-192G,2026-06-04T13:18:42.000019,15.31675699,.0001232,53.1562,188.3990,80.3349,161.9528,0,C,65410,155,1,.17323E-2,.53871E-3,0,0.128,SpaceX-E
