observation_id,norad_id,station_id,start_utc,t_rel_s,t_abs_utc,f_obs_hz,f_geo_fit_hz,residual_hz,source_physical_csv,source_residual_file
8733468,42803,3299,2023-12-18T05:59:12Z,42.425407,2023-12-18T05:59:54.425407Z,1623204891.867000,1623205230.636000,-338.769000,,/home/asus/strf/bridge/out/8733468/residuals_rffit.dat
8733468,42803,3299,2023-12-18T05:59:12Z,42.929354,2023-12-18T05:59:54.929354Z,1623204825.491000,1623205163.275000,-337.784000,,/home/asus/strf/bridge/out/8733468/residuals_rffit.dat
8733468,42803,3299,2023-12-18T05:59:12Z,43.451604,2023-12-18T05:59:55.451604Z,1623204756.656000,1623205095.802000,-339.146000,,/home/asus/strf/bridge/out/8733468/residuals_rffit.dat
8733468,42803,3299,2023-12-18T05:59:12Z,44.440928,2023-12-18T05:59:56.440928Z,1623204625.776000,1623204960.576000,-334.800000,,/home/asus/strf/bridge/out/8733468/residuals_rffit.dat
8733468,42803,3299,2023-12-18T05:59:12Z,45.540565,2023-12-18T05:59:57.540565Z,1623204481.252000,1623204813.656000,-332.404000,,/home/asus/strf/bridge/out/8733468/residuals_rffit.dat
8733468,42803,3299,2023-12-18T05:59:12Z,46.640203,2023-12-18T05:59:58.640203Z,1623204336.657000,1623204677.628000,-340.971000,,/home/asus/strf/bridge/out/8733468/residuals_rffit.dat
8733468,42803,3299,2023-12-18T05:59:12Z,47.745930,2023-12-18T05:59:59.745930Z,1623204205.241000,1623204529.849000,-324.608000,,/home/asus/strf/bridge/out/8733468/residuals_rffit.dat
8733468,42803,3299,2023-12-18T05:59:12Z,48.851888,2023-12-18T06:00:00.851888Z,1623204074.313000,1623204381.638000,-307.325000,,/home/asus/strf/bridge/out/8733468/residuals_rffit.dat
8733468,42803,3299,2023-12-18T05:59:12Z,49.951562,2023-12-18T06:00:01.951562Z,1623203929.791000,1623204232.994000,-303.203000,,/home/asus/strf/bridge/out/8733468/residuals_rffit.dat
8733468,42803,3299,2023-12-18T05:59:12Z,51.050789,2023-12-18T06:00:03.050789Z,1623203784.379000,1623204095.406000,-311.027000,,/home/asus/strf/bridge/out/8733468/residuals_rffit.dat
8733468,42803,3299,2023-12-18T05:59:12Z,52.149802,2023-12-18T06:00:04.149802Z,1623203638.462000,1623203945.958000,-307.496000,,/home/asus/strf/bridge/out/8733468/residuals_rffit.dat
8733468,42803,3299,2023-12-18T05:59:12Z,53.242904,2023-12-18T06:00:05.242904Z,1623203479.768000,1623203796.092000,-316.324000,,/home/asus/strf/bridge/out/8733468/residuals_rffit.dat
8733468,42803,3299,2023-12-18T05:59:12Z,54.335596,2023-12-18T06:00:06.335596Z,1623203320.237000,1623203657.394000,-337.157000,,/home/asus/strf/bridge/out/8733468/residuals_rffit.dat
