OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,RMS,DATA_SOURCE
STARLINK-34983,2025-192H,2026-03-08T03:02:42.000000,15.31035319,.0001177,53.1589,239.4326,93.8545,43.1969,0,C,65411,67,1,-.24082E-3,-.73331E-4,0,0.286,SpaceX-E
STARLINK-34983,2025-192H,2026-03-08T10:02:42.000029,15.31021090,.0001155,53.1589,238.0761,94.9019,210.6375,0,C,65411,67,1,.7871E-4,.23964E-4,0,0.283,SpaceX-E
STARLINK-34983,2025-192H,2026-03-08T17:46:42.000010,15.31019966,.0001146,53.1589,236.5775,93.2123,189.3093,0,C,65411,67,1,.7997E-4,.24347E-4,0,0.265,SpaceX-E
STARLINK-34983,2025-192H,2026-03-09T01:52:42.000010,15.31014869,.0001154,53.1590,235.0080,91.0836,252.6672,0,C,65411,68,1,.43559E-3,.13264E-3,0,0.276,SpaceX-E
STARLINK-34983,2025-192H,2026-03-09T09:57:41.999962,15.31021993,.0001117,53.1591,233.4416,89.7434,311.4050,0,C,65411,68,1,.39582E-3,.12055E-3,0,0.289,SpaceX-E
STARLINK-34983,2025-192H,2026-03-09T17:41:42.000029,15.31039017,.0001136,53.1592,231.9431,88.1983,289.9315,0,C,65411,68,1,-.13309E-3,-.40534E-4,0,0.332,SpaceX-E
STARLINK-34983,2025-192H,2026-03-10T10:15:41.999962,15.31022703,.0001227,53.1593,228.7328,85.3240,139.5665,0,C,65411,69,1,.16128E-3,.49111E-4,0,0.267,SpaceX-E
STARLINK-34983,2025-192H,2026-03-11T02:10:42.000010,15.31159113,.000135,53.1596,225.6487,82.9945,199.2133,0,C,65411,70,1,-.57099E-2,-.17364E-2,0,2.812,SpaceX-E
STARLINK-34983,2025-192H,2026-03-11T09:52:41.999981,15.31417858,.0001204,53.1596,224.1567,103.9692,147.5045,0,C,65411,70,1,-.24243E-1,-.7304E-2,0,3.201,SpaceX-E
STARLINK-34983,2025-192H,2026-03-11T20:25:42.000038,15.30386794,.0001424,53.1598,222.1119,89.2315,66.7238,0,C,65411,70,1,-.51606E-2,-.15332E-2,0,2.826,SpaceX-E
STARLINK-34983,2025-192H,2026-03-12T02:10:42.000010,15.30190461,.0001495,53.1599,220.9987,96.1418,300.5396,0,C,65411,71,1,.75749E-4,.22476E-4,0,0.346,SpaceX-E
STARLINK-34983,2025-192H,2026-03-12T10:14:42.000000,15.30204103,.0001466,53.1600,219.4375,90.9122,358.3314,0,C,65411,71,1,-.48599E-3,-.14419E-3,0,0.377,SpaceX-E
STARLINK-34983,2025-192H,2026-03-12T15:59:41.999971,15.30180849,.0001443,53.1600,218.3247,88.4538,241.3341,0,C,65411,71,1,.88897E-4,.2637E-4,0,0.316,SpaceX-E
STARLINK-34983,2025-192H,2026-03-13T01:52:42.000010,15.30180469,.0001434,53.1602,216.4120,85.6628,353.8848,0,C,65411,72,1,.44143E-3,.13098E-3,0,0.296,SpaceX-E
STARLINK-34983,2025-192H,2026-03-13T09:57:41.999962,15.30201290,.0001428,53.1603,214.8476,85.6025,50.3253,0,C,65411,72,1,-.82019E-4,-.24341E-4,0,0.285,SpaceX-E
STARLINK-34983,2025-192H,2026-03-13T21:16:41.999981,15.30201712,.0001424,53.1603,212.6575,88.9974,125.9022,0,C,65411,72,1,-.2876E-3,-.85336E-4,0,0.345,SpaceX-E
STARLINK-34983,2025-192H,2026-03-14T02:50:42.000029,15.30195830,.0001376,53.1604,211.5802,90.0217,323.3112,0,C,65411,73,1,-.24615E-3,-.73026E-4,0,0.329,SpaceX-E
STARLINK-34983,2025-192H,2026-03-14T10:55:41.999981,15.30215755,.0001261,53.1604,210.0157,90.2014,19.5275,0,C,65411,73,1,-.95854E-3,-.28436E-3,0,0.381,SpaceX-E
STARLINK-34983,2025-192H,2026-03-14T18:59:41.999971,15.30155184,.0001135,53.1604,208.4546,87.5320,74.7984,0,C,65411,73,1,.79966E-3,.23717E-3,0,0.369,SpaceX-E
